1000
100
5 0 0 0.0
0 5 0 0.0
5 1 0 0.0
1 5 0 0.0
5 2 0 0.0
2 5 0 0.0
5 3 0 0.0
3 5 0 0.0
5 4 0 0.0
4 5 0 0.0
6 0 0 0.0
0 6 0 0.0
6 1 0 0.0
1 6 0 0.0
6 2 0 0.0
2 6 0 0.0
6 3 0 0.0
3 6 0 0.0
6 4 0 0.0
4 6 0 0.0
7 0 0 0.0
0 7 0 0.0
7 1 0 0.0
1 7 0 0.0
7 2 0 0.0
2 7 0 0.0
7 3 0 0.0
3 7 0 0.0
7 4 0 0.0
4 7 0 0.0
8 0 0 0.0
0 8 0 0.0
8 1 0 0.0
1 8 0 0.0
8 2 0 0.0
2 8 0 0.0
8 3 0 0.0
3 8 0 0.0
8 4 0 0.0
4 8 0 0.0
9 0 0 0.0
0 9 0 0.0
9 1 0 0.0
1 9 0 0.0
9 2 0 0.0
2 9 0 0.0
9 3 0 0.0
3 9 0 0.0
9 4 0 0.0
4 9 0 0.0
10 0 0 0.0
0 10 0 0.0
10 1 0 0.0
1 10 0 0.0
10 2 0 0.0
2 10 0 0.0
10 3 0 0.0
3 10 0 0.0
10 4 0 0.0
4 10 0 0.0
11 0 0 0.0
0 11 0 0.0
11 1 0 0.0
1 11 0 0.0
11 2 0 0.0
2 11 0 0.0
11 3 0 0.0
3 11 0 0.0
11 4 0 0.0
4 11 0 0.0
12 0 0 0.0
0 12 0 0.0
12 1 0 0.0
1 12 0 0.0
12 2 0 0.0
2 12 0 0.0
12 3 0 0.0
3 12 0 0.0
12 4 0 0.0
4 12 0 0.0
13 0 0 1
0 13 0 1
13 1 0 0.0
1 13 0 0.0
13 2 0 0.0
2 13 0 0.0
13 3 0 0.0
3 13 0 0.0
13 4 0 1
4 13 0 1
14 0 0 1
0 14 0 1
14 1 0 0.0
1 14 0 0.0
14 2 0 0.0
2 14 0 0.0
14 3 0 0.0
3 14 0 0.0
14 4 0 1
4 14 0 1
15 0 0 1
0 15 0 1
15 1 0 0.0
1 15 0 0.0
15 2 0 0.0
2 15 0 0.0
15 3 0 0.0
3 15 0 0.0
15 4 0 1
4 15 0 1
16 0 0 1
0 16 0 1
16 1 0 0.0
1 16 0 0.0
16 2 0 0.0
2 16 0 0.0
16 3 0 0.0
3 16 0 0.0
16 4 0 1
4 16 0 1
17 0 0 1
0 17 0 1
17 1 0 0.0
1 17 0 0.0
17 2 0 0.0
2 17 0 0.0
17 3 0 0.0
3 17 0 0.0
17 4 0 1
4 17 0 1
18 0 0 0.0
0 18 0 0.0
18 1 0 0.0
1 18 0 0.0
18 2 0 0.0
2 18 0 0.0
18 3 0 0.0
3 18 0 0.0
18 4 0 0.0
4 18 0 0.0
19 0 0 0.0
0 19 0 0.0
19 1 0 0.0
1 19 0 0.0
19 2 0 0.0
2 19 0 0.0
19 3 0 0.0
3 19 0 0.0
19 4 0 0.0
4 19 0 0.0
20 0 0 0.0
0 20 0 0.0
20 1 0 0.0
1 20 0 0.0
20 2 0 0.0
2 20 0 0.0
20 3 0 0.0
3 20 0 0.0
20 4 0 0.0
4 20 0 0.0
21 0 0 0.0
0 21 0 0.0
21 1 0 0.0
1 21 0 0.0
21 2 0 0.0
2 21 0 0.0
21 3 0 0.0
3 21 0 0.0
21 4 0 0.0
4 21 0 0.0
22 0 0 0.0
0 22 0 0.0
22 1 0 0.0
1 22 0 0.0
22 2 0 0.0
2 22 0 0.0
22 3 0 0.0
3 22 0 0.0
22 4 0 0.0
4 22 0 0.0
23 0 0 0.0
0 23 0 0.0
23 1 0 0.0
1 23 0 0.0
23 2 0 0.0
2 23 0 0.0
23 3 0 0.0
3 23 0 0.0
23 4 0 0.0
4 23 0 0.0
24 0 0 0.0
0 24 0 0.0
24 1 0 0.0
1 24 0 0.0
24 2 0 0.0
2 24 0 0.0
24 3 0 0.0
3 24 0 0.0
24 4 0 0.0
4 24 0 0.0
25 0 0 0.0
0 25 0 0.0
25 1 0 0.0
1 25 0 0.0
25 2 0 0.0
2 25 0 0.0
25 3 0 0.0
3 25 0 0.0
25 4 0 0.0
4 25 0 0.0
26 0 0 0.0
0 26 0 0.0
26 1 0 0.0
1 26 0 0.0
26 2 0 0.0
2 26 0 0.0
26 3 0 0.0
3 26 0 0.0
26 4 0 0.0
4 26 0 0.0
27 0 0 0.0
