1000
20000
5 4 0 0.000240312
6 4 0 0.000240312
7 4 0 0.000240312
8 4 0 0.000240312
9 4 0 0.000240312
10 4 0 0.000240312
11 4 0 0.000240312
12 4 0 0.000240312
13 4 50 0.99976
14 4 50 0.99976
15 4 50 0.99976
16 4 50 0.99976
17 4 50 0.99976
18 4 0 0.000240312
19 4 0 0.000240312
20 4 0 0.000240312
21 4 0 0.000240312
22 4 0 0.000240312
23 4 0 0.000240312
24 4 0 0.000240312
25 4 0 0.000240312
26 4 0 0.000240312
27 4 0 0.000240312
28 4 0 0.000240312
29 4 0 0.000240312
30 4 0 0.000240312
31 4 0 0.000240312
32 4 0 0.000240312
33 4 0 0.000240312
34 4 0 0.000240312
35 4 0 0.000240312
36 4 0 0.000240312
37 4 0 0.000240312
38 4 0 0.000240312
39 4 0 0.000240312
40 4 0 0.000240312
41 4 0 0.000240312
42 4 0 0.000240312
43 4 0 0.000240312
44 4 0 0.000240312
45 4 0 0.000240312
46 4 0 0.000240312
47 4 0 0.000240312
48 4 0 0.000240312
49 4 0 0.000240312
50 4 0 0.000240312
51 4 0 0.000240312
52 4 0 0.000240312
53 4 0 0.000240312
54 4 0 0.000240312
55 4 0 0.000240312
56 4 0 0.000240312
57 4 0 0.000240312
58 4 0 0.000240312
59 4 0 0.000240312
60 4 0 0.000240312
61 4 0 0.000240312
62 4 0 0.000240312
63 4 0 0.000240312
64 4 0 0.000240312
65 4 0 0.000240312
66 4 0 0.000240312
67 4 0 0.000240312
68 4 0 0.000240312
69 4 0 0.000240312
70 4 0 0.000240312
71 4 0 0.000240312
72 4 0 0.000240312
73 4 1 0.00033535
74 4 1 0.00033535
75 4 2 0.000467957
76 4 2 0.000467957
77 4 2 0.000467957
78 4 0 0.000240312
79 4 0 0.000240312
80 4 0 0.000240312
81 4 0 0.000240312
82 4 0 0.000240312
83 4 0 0.000240312
84 4 0 0.000240312
85 4 0 0.000240312
86 4 0 0.000240312
87 4 0 0.000240312
88 4 0 0.000240312
89 4 0 0.000240312
90 4 0 0.000240312
91 4 0 0.000240312
92 4 0 0.000240312
93 4 50 0.99976
94 4 50 0.99976
95 4 50 0.99976
96 4 50 0.99976
97 4 50 0.99976
98 4 0 0.000240312
99 4 0 0.000240312
100 4 0 0.000240312
101 4 0 0.000240312
102 4 0 0.000240312
103 4 0 0.000240312
104 4 0 0.000240312
5 0 0 0.000240312
6 0 0 0.000240312
7 0 0 0.000240312
8 0 0 0.000240312
9 0 0 0.000240312
10 0 0 0.000240312
11 0 0 0.000240312
12 0 0 0.000240312
13 0 50 0.99976
14 0 50 0.99976
15 0 50 0.99976
16 0 50 0.99976
17 0 50 0.99976
18 0 0 0.000240312
19 0 0 0.000240312
20 0 0 0.000240312
21 0 0 0.000240312
22 0 0 0.000240312
23 0 0 0.000240312
24 0 0 0.000240312
25 0 0 0.000240312
26 0 0 0.000240312
27 0 0 0.000240312
28 0 0 0.000240312
29 0 0 0.000240312
30 0 0 0.000240312
31 0 0 0.000240312
32 0 0 0.000240312
33 0 0 0.000240312
34 0 0 0.000240312
35 0 0 0.000240312
36 0 0 0.000240312
37 0 0 0.000240312
38 0 0 0.000240312
39 0 0 0.000240312
40 0 0 0.000240312
41 0 0 0.000240312
42 0 0 0.000240312
43 0 0 0.000240312
44 0 0 0.000240312
45 0 0 0.000240312
46 0 0 0.000240312
47 0 0 0.000240312
48 0 0 0.000240312
49 0 0 0.000240312
50 0 0 0.000240312
51 0 0 0.000240312
52 0 0 0.000240312
53 0 0 0.000240312
54 0 0 0.000240312
55 0 0 0.000240312
56 0 0 0.000240312
57 0 0 0.000240312
58 0 0 0.000240312
59 0 0 0.000240312
60 0 0 0.000240312
61 0 0 0.000240312
62 0 0 0.000240312
63 0 0 0.000240312
64 0 0 0.000240312
65 0 0 0.000240312
66 0 0 0.000240312
67 0 0 0.000240312
68 0 0 0.000240312
69 0 0 0.000240312
70 0 0 0.000240312
71 0 0 0.000240312
72 0 0 0.000240312
73 0 1 0.00033535
74 0 1 0.00033535
75 0 2 0.000467957
76 0 2 0.000467957
77 0 2 0.000467957
78 0 0 0.000240312
79 0 0 0.000240312
80 0 0 0.000240312
81 0 0 0.000240312
82 0 0 0.000240312
83 0 0 0.000240312
84 0 0 0.000240312
85 0 0 0.000240312
86 0 0 0.000240312
87 0 0 0.000240312
88 0 0 0.000240312
89 0 0 0.000240312
90 0 0 0.000240312
91 0 0 0.000240312
92 0 0 0.000240312
93 0 50 0.99976
94 0 50 0.99976
95 0 50 0.99976
96 0 50 0.99976
97 0 50 0.99976
98 0 0 0.000240312
99 0 0 0.000240312
100 0 0 0.000240312
101 0 0 0.000240312
102 0 0 0.000240312
103 0 0 0.000240312
104 0 0 0.000240312
5 3 0 0.000240312
6 3 0 0.000240312
7 3 0 0.000240312
8 3 0 0.000240312
9 3 0 0.000240312
10 3 0 0.000240312
11 3 0 0.000240312
12 3 0 0.000240312
13 3 1 0.00033535
14 3 1 0.00033535
15 3 1 0.00033535
16 3 1 0.00033535
17 3 1 0.00033535
18 3 0 0.000240312
19 3 0 0.000240312
20 3 0 0.000240312
21 3 0 0.000240312
22 3 0 0.000240312
23 3 0 0.000240312
24 3 0 0.000240312
25 3 0 0.000240312
26 3 0 0.000240312
27 3 0 0.000240312
28 3 0 0.000240312
29 3 0 0.000240312
30 3 0 0.000240312
31 3 0 0.000240312
32 3 0 0.000240312
33 3 50 0.99976
34 3 50 0.99976
35 3 50 0.99976
36 3 50 0.99976
37 3 50 0.99976
38 3 0 0.000240312
39 3 0 0.000240312
40 3 0 0.000240312
41 3 0 0.000240312
42 3 0 0.000240312
43 3 0 0.000240312
44 3 0 0.000240312
45 3 0 0.000240312
46 3 0 0.000240312
47 3 0 0.000240312
48 3 0 0.000240312
49 3 0 0.000240312
50 3 0 0.000240312
51 3 0 0.000240312
52 3 0 0.000240312
53 3 0 0.000240312
54 3 0 0.000240312
55 3 0 0.000240312
56 3 0 0.000240312
57 3 0 0.000240312
58 3 0 0.000240312
59 3 0 0.000240312
60 3 0 0.000240312
61 3 0 0.000240312
62 3 0 0.000240312
63 3 0 0.000240312
64 3 0 0.000240312
65 3 0 0.000240312
66 3 0 0.000240312
67 3 0 0.000240312
68 3 0 0.000240312
69 3 0 0.000240312
70 3 0 0.000240312
71 3 0 0.000240312
72 3 0 0.000240312
73 3 50 0.99976
74 3 50 0.99976
75 3 50 0.99976
76 3 50 0.99976
77 3 50 0.99976
78 3 0 0.000240312
79 3 0 0.000240312
80 3 0 0.000240312
81 3 0 0.000240312
82 3 0 0.000240312
83 3 0 0.000240312
84 3 0 0.000240312
85 3 0 0.000240312
86 3 0 0.000240312
87 3 0 0.000240312
88 3 0 0.000240312
89 3 0 0.000240312
90 3 0 0.000240312
91 3 0 0.000240312
92 3 0 0.000240312
93 3 0 0.000240312
94 3 0 0.000240312
95 3 0 0.000240312
96 3 0 0.000240312
97 3 0 0.000240312
98 3 0 0.000240312
99 3 0 0.000240312
100 3 0 0.000240312
101 3 0 0.000240312
102 3 0 0.000240312
103 3 0 0.000240312
104 3 0 0.000240312
5 1 0 0.000240312
6 1 0 0.000240312
7 1 0 0.000240312
8 1 0 0.000240312
9 1 0 0.000240312
10 1 0 0.000240312
11 1 0 0.000240312
12 1 0 0.000240312
13 1 1 0.00033535
14 1 1 0.00033535
15 1 1 0.00033535
16 1 1 0.00033535
17 1 1 0.00033535
18 1 0 0.000240312
19 1 0 0.000240312
20 1 0 0.000240312
21 1 0 0.000240312
22 1 0 0.000240312
23 1 0 0.000240312
24 1 0 0.000240312
25 1 0 0.000240312
26 1 0 0.000240312
27 1 0 0.000240312
28 1 0 0.000240312
29 1 0 0.000240312
30 1 0 0.000240312
31 1 0 0.000240312
32 1 0 0.000240312
33 1 50 0.99976
34 1 50 0.99976
35 1 50 0.99976
36 1 50 0.99976
37 1 50 0.99976
38 1 0 0.000240312
39 1 0 0.000240312
40 1 0 0.000240312
41 1 0 0.000240312
42 1 0 0.000240312
43 1 0 0.000240312
44 1 0 0.000240312
45 1 0 0.000240312
46 1 0 0.000240312
47 1 0 0.000240312
48 1 0 0.000240312
49 1 0 0.000240312
50 1 0 0.000240312
51 1 0 0.000240312
52 1 0 0.000240312
53 1 0 0.000240312
54 1 0 0.000240312
55 1 0 0.000240312
56 1 0 0.000240312
57 1 0 0.000240312
58 1 0 0.000240312
59 1 0 0.000240312
60 1 0 0.000240312
61 1 0 0.000240312
62 1 0 0.000240312
63 1 0 0.000240312
64 1 0 0.000240312
65 1 0 0.000240312
66 1 0 0.000240312
67 1 0 0.000240312
68 1 0 0.000240312
