Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.926,10,2.387E-4,2.303,-8.340
10,1,20,1.142,20,2.984E-5,2.996,-10.420
20,1,30,1.068,30,8.842E-6,3.401,-11.636
30,1,40,0.925,40,3.730E-6,3.689,-12.499
40,1,50,0.836,50,1.910E-6,3.912,-13.168
50,1,60,0.853,60,1.105E-6,4.094,-13.715
60,1,70,0.985,70,6.960E-7,4.248,-14.178
70,1,80,1.218,80,4.663E-7,4.382,-14.578
80,1,90,1.527,90,3.275E-7,4.500,-14.932
90,1,100,1.885,100,4.775E-7,4.605,-14.555
100,2,110,2.272,110,3.587E-7,4.700,-14.841
110,2,120,2.672,120,5.526E-7,4.787,-14.409
120,4,130,3.077,130,3.260E-7,4.868,-14.936
130,3,140,3.483,140,2.610E-7,4.942,-15.159
140,3,150,3.886,150,2.829E-7,5.011,-15.078
150,4,160,4.281,160,2.331E-7,5.075,-15.272
160,4,170,4.656,170,1.944E-7,5.136,-15.454
170,4,180,4.990,180,2.047E-7,5.193,-15.402
180,5,190,5.251,190,2.088E-7,5.247,-15.382
190,6,200,5.396,200,1.790E-7,5.298,-15.536
200,6,210,5.373,210,1.289E-7,5.347,-15.864
210,5,220,5.126,220,1.121E-7,5.394,-16.004
220,5,230,4.603,230,7.849E-8,5.438,-16.360
230,4,240,3.768,240,6.908E-8,5.481,-16.488
240,4,250,2.614,250,4.584E-8,5.521,-16.898
250,3,260,1.185,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
