Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.028,10,2.387E-4,2.303,-8.340
10,1,20,0.856,20,2.984E-5,2.996,-10.420
20,1,30,1.213,30,8.842E-6,3.401,-11.636
30,1,40,1.051,40,3.730E-6,3.689,-12.499
40,1,50,0.737,50,1.910E-6,3.912,-13.168
50,1,60,0.801,60,1.105E-6,4.094,-13.715
60,1,70,1.426,70,6.960E-7,4.248,-14.178
70,1,80,2.401,80,9.325E-7,4.382,-13.885
80,2,90,3.304,90,1.310E-6,4.500,-13.546
90,4,100,3.750,100,9.549E-7,4.605,-13.862
100,4,110,3.584,110,5.381E-7,4.700,-14.435
110,3,120,2.935,120,4.145E-7,4.787,-14.696
120,3,130,2.135,130,2.173E-7,4.868,-15.342
130,2,140,1.524,140,1.740E-7,4.942,-15.564
140,2,150,1.237,150,7.074E-8,5.011,-16.464
150,1,160,1.106,160,5.828E-8,5.075,-16.658
160,1,170,0.885,170,4.859E-8,5.136,-16.840
170,1,180,1.025,180,4.093E-8,5.193,-17.011
180,1,NaN,NaN,NaN,NaN,NaN,NaN
