Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,4,10,3.115,10,7.162E-4,2.303,-7.242
10,3,20,2.659,20,8.952E-5,2.996,-9.321
20,3,30,2.213,30,1.768E-5,3.401,-10.943
30,2,40,1.891,40,7.460E-6,3.689,-11.806
40,2,50,1.514,50,1.910E-6,3.912,-13.168
50,1,60,1.015,60,1.105E-6,4.094,-13.715
60,1,70,0.546,70,6.960E-7,4.248,-14.178
70,1,80,0.392,80,4.663E-7,4.382,-14.578
80,1,90,0.827,90,3.275E-7,4.500,-14.932
90,1,100,1.961,100,2.387E-7,4.605,-15.248
100,1,110,3.658,110,5.381E-7,4.700,-14.435
110,3,120,5.536,120,6.908E-7,4.787,-14.185
120,5,130,7.065,130,8.693E-7,4.868,-13.956
130,8,140,7.744,140,9.570E-7,4.942,-13.859
140,11,150,7.311,150,2.829E-7,5.011,-15.078
150,4,160,5.922,160,3.497E-7,5.075,-14.866
160,6,170,4.203,170,1.944E-7,5.136,-15.454
170,4,180,3.062,180,1.228E-7,5.193,-15.913
180,3,190,3.130,190,1.740E-7,5.247,-15.564
190,5,200,3.641,200,5.968E-8,5.298,-16.634
200,2,210,0.593,210,2.578E-8,5.347,-17.474
210,1,NaN,NaN,NaN,NaN,NaN,NaN
