Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,7,10,2.011,10,4.775E-4,2.303,-7.647
10,2,20,3.080,20,8.952E-5,2.996,-9.321
20,3,30,2.805,30,2.653E-5,3.401,-10.537
30,3,40,3.334,40,1.119E-5,3.689,-11.400
40,3,50,4.535,50,1.146E-5,3.912,-11.377
50,6,60,5.651,60,4.421E-6,4.094,-12.329
60,4,70,6.164,70,4.176E-6,4.248,-12.386
70,6,80,6.079,80,1.865E-6,4.382,-13.192
80,4,90,5.860,90,2.947E-6,4.500,-12.735
90,9,100,6.166,100,2.149E-6,4.605,-13.051
100,9,110,7.546,110,1.076E-6,4.700,-13.742
110,6,120,10.174,120,1.382E-6,4.787,-13.492
120,10,130,13.715,130,8.693E-7,4.868,-13.956
130,8,140,17.353,140,1.131E-6,4.942,-13.692
140,13,150,19.972,150,2.546E-6,5.011,-12.881
150,36,160,20.490,160,8.160E-7,5.075,-14.019
160,14,170,18.245,170,9.232E-7,5.136,-13.895
170,19,180,13.373,180,4.503E-7,5.193,-14.613
180,11,190,7.026,190,2.088E-7,5.247,-15.382
190,6,200,1.268,200,2.984E-8,5.298,-17.327
200,1,210,-1.534,210,2.578E-8,5.347,-17.474
210,1,220,-0.065,220,2.242E-8,5.394,-17.613
220,1,230,3.570,230,1.962E-8,5.438,-17.747
230,1,240,0.182,240,1.727E-8,5.481,-17.874
240,1,NaN,NaN,NaN,NaN,NaN,NaN
