Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,7.122,10,0.002,2.303,-6.394
10,7,20,7.322,20,2.387E-4,2.996,-8.340
20,8,30,7.098,30,5.305E-5,3.401,-9.844
30,6,40,6.595,40,2.611E-5,3.689,-10.553
40,7,50,5.952,50,1.146E-5,3.912,-11.377
50,6,60,5.285,60,5.526E-6,4.094,-12.106
60,5,70,4.683,70,4.176E-6,4.248,-12.386
70,6,80,4.201,80,1.865E-6,4.382,-13.192
80,4,90,3.868,90,9.824E-7,4.500,-13.833
90,3,100,3.684,100,7.162E-7,4.605,-14.149
100,3,110,3.629,110,7.175E-7,4.700,-14.148
110,4,120,3.668,120,5.526E-7,4.787,-14.409
120,4,130,3.758,130,4.347E-7,4.868,-14.649
130,4,140,3.854,140,3.480E-7,4.942,-14.871
140,4,150,3.914,150,2.829E-7,5.011,-15.078
150,4,160,3.904,160,2.331E-7,5.075,-15.272
160,4,170,3.806,170,1.458E-7,5.136,-15.741
170,3,180,3.614,180,1.228E-7,5.193,-15.913
180,3,190,3.338,190,1.392E-7,5.247,-15.787
190,4,200,3.002,200,8.952E-8,5.298,-16.229
200,3,210,2.645,210,7.733E-8,5.347,-16.375
210,3,220,2.311,220,6.726E-8,5.394,-16.515
220,3,230,2.050,230,5.886E-8,5.438,-16.648
230,3,240,1.909,240,1.727E-8,5.481,-17.874
240,1,250,1.927,250,1.528E-8,5.521,-17.997
250,1,260,2.129,260,1.358E-8,5.561,-18.114
260,1,270,2.518,270,2.426E-8,5.598,-17.535
270,2,280,3.074,280,4.350E-8,5.635,-16.950
280,4,290,3.749,290,4.894E-8,5.670,-16.833
290,5,300,4.467,300,4.421E-8,5.704,-16.934
300,5,310,5.129,310,4.007E-8,5.737,-17.033
310,5,320,5.620,320,3.643E-8,5.768,-17.128
320,5,330,5.825,330,3.986E-8,5.799,-17.038
330,6,340,5.644,340,3.037E-8,5.829,-17.310
340,5,350,5.028,350,2.784E-8,5.858,-17.397
350,5,360,4.011,360,2.047E-8,5.886,-17.704
360,4,370,2.760,370,1.414E-8,5.914,-18.074
370,3,380,1.638,380,8.701E-9,5.940,-18.560
380,2,390,1.272,390,4.025E-9,5.966,-19.331
390,1,NaN,NaN,NaN,NaN,NaN,NaN
