Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.312,10,4.775E-4,2.303,-7.647
10,2,20,1.207,20,5.968E-5,2.996,-9.726
20,2,30,2.174,30,1.768E-5,3.401,-10.943
30,2,40,3.230,40,1.119E-5,3.689,-11.400
40,3,50,3.667,50,5.730E-6,3.912,-12.070
50,3,60,3.477,60,3.316E-6,4.094,-12.617
60,3,70,2.951,70,2.784E-6,4.248,-12.792
70,4,80,2.432,80,1.399E-6,4.382,-13.480
80,3,90,2.173,90,9.824E-7,4.500,-13.833
90,3,100,2.277,100,4.775E-7,4.605,-14.555
100,2,110,2.699,110,1.794E-7,4.700,-15.534
110,1,120,3.289,120,4.145E-7,4.787,-14.696
120,3,130,3.843,130,3.260E-7,4.868,-14.936
130,3,140,4.168,140,3.480E-7,4.942,-14.871
140,4,150,4.131,150,6.366E-7,5.011,-14.267
150,9,160,3.697,160,1.166E-7,5.075,-15.965
160,2,170,2.937,170,9.718E-8,5.136,-16.147
170,2,180,2.018,180,4.093E-8,5.193,-17.011
180,1,190,1.160,190,3.481E-8,5.247,-17.173
190,1,200,0.584,200,2.984E-8,5.298,-17.327
200,1,210,0.435,210,2.578E-8,5.347,-17.474
210,1,220,0.711,220,2.242E-8,5.394,-17.613
220,1,230,1.202,230,1.962E-8,5.438,-17.747
230,1,240,1.451,240,1.727E-8,5.481,-17.874
240,1,250,0.776,250,1.528E-8,5.521,-17.997
250,1,NaN,NaN,NaN,NaN,NaN,NaN
