Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,5,10,1.785,10,4.775E-4,2.303,-7.647
10,2,20,1.371,20,2.984E-5,2.996,-10.420
20,1,30,1.087,30,8.842E-6,3.401,-11.636
30,1,40,0.914,40,3.730E-6,3.689,-12.499
40,1,50,0.838,50,1.910E-6,3.912,-13.168
50,1,60,0.841,60,1.105E-6,4.094,-13.715
60,1,70,0.899,70,6.960E-7,4.248,-14.178
70,1,80,0.988,80,4.663E-7,4.382,-14.578
80,1,90,1.081,90,3.275E-7,4.500,-14.932
90,1,100,1.153,100,2.387E-7,4.605,-15.248
100,1,110,1.187,110,1.794E-7,4.700,-15.534
110,1,120,1.172,120,1.382E-7,4.787,-15.795
120,1,130,1.107,130,1.087E-7,4.868,-16.035
130,1,140,1.001,140,8.700E-8,4.942,-16.257
140,1,150,0.876,150,7.074E-8,5.011,-16.464
150,1,160,0.758,160,5.828E-8,5.075,-16.658
160,1,170,0.681,170,4.859E-8,5.136,-16.840
170,1,180,0.680,180,4.093E-8,5.193,-17.011
180,1,190,0.784,190,3.481E-8,5.247,-17.173
190,1,200,1.015,200,2.984E-8,5.298,-17.327
200,1,210,1.380,210,2.578E-8,5.347,-17.474
210,1,220,1.866,220,2.242E-8,5.394,-17.613
220,1,230,2.437,230,3.924E-8,5.438,-17.054
230,2,240,3.037,240,5.181E-8,5.481,-16.776
240,3,250,3.584,250,4.584E-8,5.521,-16.898
250,3,260,3.984,260,6.791E-8,5.561,-16.505
260,5,270,4.137,270,8.490E-8,5.598,-16.282
270,7,280,3.959,280,3.263E-8,5.635,-17.238
280,3,290,3.403,290,1.958E-8,5.670,-17.749
290,2,300,2.498,300,1.768E-8,5.704,-17.851
300,2,310,1.395,310,8.014E-9,5.737,-18.642
310,1,320,0.421,320,7.286E-9,5.768,-18.737
320,1,330,0.157,330,6.643E-9,5.799,-18.830
330,1,340,1.524,340,6.074E-9,5.829,-18.919
340,1,NaN,NaN,NaN,NaN,NaN,NaN
