Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.968,10,2.387E-4,2.303,-8.340
10,1,20,0.863,20,2.984E-5,2.996,-10.420
20,1,30,1.372,30,8.842E-6,3.401,-11.636
30,1,40,1.945,40,7.460E-6,3.689,-11.806
40,2,50,2.325,50,3.820E-6,3.912,-12.475
50,2,60,2.442,60,3.316E-6,4.094,-12.617
60,3,70,2.328,70,2.088E-6,4.248,-13.079
70,3,80,2.059,80,9.325E-7,4.382,-13.885
80,2,90,1.723,90,3.275E-7,4.500,-14.932
90,1,100,1.393,100,2.387E-7,4.605,-15.248
100,1,110,1.117,110,1.794E-7,4.700,-15.534
110,1,120,0.921,120,1.382E-7,4.787,-15.795
120,1,130,0.806,130,1.087E-7,4.868,-16.035
130,1,140,0.761,140,8.700E-8,4.942,-16.257
140,1,150,0.771,150,7.074E-8,5.011,-16.464
150,1,160,0.818,160,5.828E-8,5.075,-16.658
160,1,170,0.896,170,4.859E-8,5.136,-16.840
170,1,180,1.007,180,4.093E-8,5.193,-17.011
180,1,190,1.164,190,3.481E-8,5.247,-17.173
190,1,200,1.386,200,2.984E-8,5.298,-17.327
200,1,210,1.693,210,2.578E-8,5.347,-17.474
210,1,220,2.099,220,4.484E-8,5.394,-16.920
220,2,230,2.600,230,5.886E-8,5.438,-16.648
230,3,240,3.169,240,6.908E-8,5.481,-16.488
240,4,250,3.748,250,6.112E-8,5.521,-16.611
250,4,260,4.250,260,5.433E-8,5.561,-16.728
260,4,270,4.566,270,4.852E-8,5.598,-16.841
270,4,280,4.582,280,5.438E-8,5.635,-16.727
280,5,290,4.220,290,3.915E-8,5.670,-17.056
290,4,300,3.484,300,2.653E-8,5.704,-17.445
300,3,310,2.539,310,2.404E-8,5.737,-17.544
310,3,320,1.819,320,1.457E-8,5.768,-18.044
320,2,330,2.163,330,1.329E-8,5.799,-18.137
330,2,NaN,NaN,NaN,NaN,NaN,NaN
