Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.077,10,2.387E-4,2.303,-8.340
10,1,20,0.770,20,2.984E-5,2.996,-10.420
20,1,30,1.065,30,8.842E-6,3.401,-11.636
30,1,40,1.220,40,3.730E-6,3.689,-12.499
40,1,50,1.107,50,1.910E-6,3.912,-13.168
50,1,60,0.871,60,1.105E-6,4.094,-13.715
60,1,70,0.711,70,6.960E-7,4.248,-14.178
70,1,80,0.769,80,4.663E-7,4.382,-14.578
80,1,90,1.089,90,3.275E-7,4.500,-14.932
90,1,100,1.621,100,2.387E-7,4.605,-15.248
100,1,110,2.256,110,3.587E-7,4.700,-14.841
110,2,120,2.868,120,4.145E-7,4.787,-14.696
120,3,130,3.356,130,4.347E-7,4.868,-14.649
130,4,140,3.671,140,3.480E-7,4.942,-14.871
140,4,150,3.824,150,2.829E-7,5.011,-15.078
150,4,160,3.881,160,1.749E-7,5.075,-15.559
160,3,170,3.931,170,1.458E-7,5.136,-15.741
170,3,180,4.046,180,2.047E-7,5.193,-15.402
180,5,190,4.236,190,1.740E-7,5.247,-15.564
190,5,200,4.417,200,1.194E-7,5.298,-15.941
200,4,210,4.401,210,1.031E-7,5.347,-16.087
210,4,220,3.934,220,8.968E-8,5.394,-16.227
220,4,230,2.808,230,5.886E-8,5.438,-16.648
230,3,240,1.067,240,1.727E-8,5.481,-17.874
240,1,NaN,NaN,NaN,NaN,NaN,NaN
