Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.002,10,2.387E-4,2.303,-8.340
10,1,20,0.991,20,2.984E-5,2.996,-10.420
20,1,30,1.005,30,8.842E-6,3.401,-11.636
30,1,40,1.015,40,3.730E-6,3.689,-12.499
40,1,50,1.002,50,1.910E-6,3.912,-13.168
50,1,60,0.971,60,1.105E-6,4.094,-13.715
60,1,70,0.958,70,6.960E-7,4.248,-14.178
70,1,80,1.022,80,4.663E-7,4.382,-14.578
80,1,90,1.230,90,3.275E-7,4.500,-14.932
90,1,100,1.635,100,4.775E-7,4.605,-14.555
100,2,110,2.243,110,3.587E-7,4.700,-14.841
110,2,120,2.992,120,4.145E-7,4.787,-14.696
120,3,130,3.728,130,4.347E-7,4.868,-14.649
130,4,140,4.226,140,3.480E-7,4.942,-14.871
140,4,150,4.227,150,2.829E-7,5.011,-15.078
150,4,160,3.547,160,2.331E-7,5.075,-15.272
160,4,170,2.256,170,9.718E-8,5.136,-16.147
170,2,180,0.950,180,4.093E-8,5.193,-17.011
180,1,NaN,NaN,NaN,NaN,NaN,NaN
