Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,8,10,6.569,10,0.001,2.303,-6.548
10,6,20,10.388,20,3.879E-4,2.996,-7.855
20,13,30,5.694,30,1.768E-5,3.401,-10.943
30,2,40,1.635,40,7.460E-6,3.689,-11.806
40,2,50,0.470,50,5.730E-6,3.912,-12.070
50,3,60,1.422,60,1.105E-6,4.094,-13.715
60,1,70,2.975,70,1.392E-6,4.248,-13.485
70,2,80,4.025,80,1.865E-6,4.382,-13.192
80,4,90,4.250,90,1.637E-6,4.500,-13.322
90,5,100,3.988,100,4.775E-7,4.605,-14.555
100,2,110,3.890,110,8.968E-7,4.700,-13.924
110,5,120,4.519,120,6.908E-7,4.787,-14.185
120,5,130,6.059,130,6.520E-7,4.868,-14.243
130,6,140,8.196,140,8.700E-7,4.942,-13.955
140,10,150,10.222,150,5.659E-7,5.011,-14.385
150,8,160,11.314,160,6.411E-7,5.075,-14.260
160,11,170,10.940,170,4.859E-7,5.136,-14.537
170,10,180,9.231,180,4.503E-7,5.193,-14.613
180,11,190,7.145,190,2.784E-7,5.247,-15.094
190,8,200,6.186,200,1.790E-7,5.298,-15.536
200,6,210,7.366,210,1.289E-7,5.347,-15.864
210,5,220,9.074,220,2.466E-7,5.394,-15.215
220,11,230,3.443,230,5.886E-8,5.438,-16.648
230,3,NaN,NaN,NaN,NaN,NaN,NaN
