Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,5,10,7.440,10,0.002,2.303,-6.394
10,7,20,12.635,20,4.476E-4,2.996,-7.712
20,15,30,10.069,30,6.189E-5,3.401,-9.690
30,7,40,5.485,40,1.865E-5,3.689,-10.890
40,5,50,1.726,50,5.730E-6,3.912,-12.070
50,3,60,-0.152,60,1.105E-6,4.094,-13.715
60,1,70,-0.089,70,6.960E-7,4.248,-14.178
70,1,80,1.505,80,4.663E-7,4.382,-14.578
80,1,90,4.077,90,3.275E-7,4.500,-14.932
90,1,100,7.103,100,1.671E-6,4.605,-13.302
100,7,110,10.161,110,1.973E-6,4.700,-13.136
110,11,120,12.939,120,2.210E-6,4.787,-13.022
120,16,130,15.206,130,1.630E-6,4.868,-13.327
130,15,140,16.779,140,1.218E-6,4.942,-13.618
140,14,150,17.501,150,1.203E-6,5.011,-13.631
150,17,160,17.237,160,9.325E-7,5.075,-13.885
160,16,170,15.904,170,9.718E-7,5.136,-13.844
170,20,180,13.525,180,6.550E-7,5.193,-14.239
180,16,190,10.295,190,1.740E-7,5.247,-15.564
190,5,200,6.659,200,1.790E-7,5.298,-15.536
200,6,210,3.360,210,1.547E-7,5.347,-15.682
210,6,220,1.447,220,2.242E-8,5.394,-17.613
220,1,230,2.191,230,3.924E-8,5.438,-17.054
230,2,NaN,NaN,NaN,NaN,NaN,NaN
