Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.019,10,2.387E-4,2.303,-8.340
10,1,20,0.894,20,2.984E-5,2.996,-10.420
20,1,30,1.199,30,8.842E-6,3.401,-11.636
30,1,40,0.946,40,3.730E-6,3.689,-12.499
40,1,50,0.738,50,1.910E-6,3.912,-13.168
50,1,60,1.188,60,1.105E-6,4.094,-13.715
60,1,70,2.303,70,1.392E-6,4.248,-13.485
70,2,80,3.530,80,1.865E-6,4.382,-13.192
80,4,90,4.181,90,1.310E-6,4.500,-13.546
90,4,100,3.945,100,9.549E-7,4.605,-13.862
100,4,110,3.192,110,5.381E-7,4.700,-14.435
110,3,120,2.783,120,4.145E-7,4.787,-14.696
120,3,130,3.098,130,3.260E-7,4.868,-14.936
130,3,140,1.984,140,1.740E-7,4.942,-15.564
140,2,NaN,NaN,NaN,NaN,NaN,NaN
