Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,2.007,10,4.775E-4,2.303,-7.647
10,2,20,1.963,20,5.968E-5,2.996,-9.726
20,2,30,2.064,30,1.768E-5,3.401,-10.943
30,2,40,2.008,40,7.460E-6,3.689,-11.806
40,2,50,1.751,50,3.820E-6,3.912,-12.475
50,2,60,1.378,60,1.105E-6,4.094,-13.715
60,1,70,1.017,70,6.960E-7,4.248,-14.178
70,1,80,0.788,80,4.663E-7,4.382,-14.578
80,1,90,0.766,90,3.275E-7,4.500,-14.932
90,1,100,0.979,100,2.387E-7,4.605,-15.248
100,1,110,1.404,110,1.794E-7,4.700,-15.534
110,1,120,1.977,120,2.763E-7,4.787,-15.102
120,2,130,2.606,130,2.173E-7,4.868,-15.342
130,2,140,3.189,140,3.480E-7,4.942,-14.871
140,4,150,3.624,150,2.829E-7,5.011,-15.078
150,4,160,3.826,160,2.331E-7,5.075,-15.272
160,4,170,3.735,170,1.458E-7,5.136,-15.741
170,3,180,3.338,180,8.187E-8,5.193,-16.318
180,2,190,2.674,190,1.740E-7,5.247,-15.564
190,5,200,1.864,200,2.984E-8,5.298,-17.327
200,1,210,1.142,210,2.578E-8,5.347,-17.474
210,1,220,0.899,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
