Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.940,10,4.775E-4,2.303,-7.647
10,2,20,3.151,20,8.952E-5,2.996,-9.321
20,3,30,3.105,30,2.653E-5,3.401,-10.537
30,3,40,2.565,40,1.119E-5,3.689,-11.400
40,3,50,1.947,50,3.820E-6,3.912,-12.475
50,2,60,1.435,60,1.105E-6,4.094,-13.715
60,1,70,1.082,70,6.960E-7,4.248,-14.178
70,1,80,0.895,80,4.663E-7,4.382,-14.578
80,1,90,0.878,90,3.275E-7,4.500,-14.932
90,1,100,1.067,100,2.387E-7,4.605,-15.248
100,1,110,1.517,110,3.587E-7,4.700,-14.841
110,2,120,2.285,120,2.763E-7,4.787,-15.102
120,2,130,3.385,130,3.260E-7,4.868,-14.936
130,3,140,4.746,140,4.350E-7,4.942,-14.648
140,5,150,6.173,150,4.244E-7,5.011,-14.673
150,6,160,7.344,160,4.663E-7,5.075,-14.578
160,8,170,7.841,170,2.916E-7,5.136,-15.048
170,6,180,7.256,180,4.093E-7,5.193,-14.709
180,10,190,5.394,190,1.392E-7,5.247,-15.787
190,4,200,2.590,200,5.968E-8,5.298,-16.634
200,2,210,0.189,210,2.578E-8,5.347,-17.474
210,1,220,1.213,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
