Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,4,10,2.036,10,4.775E-4,2.303,-7.647
10,2,20,2.067,20,5.968E-5,2.996,-9.726
20,2,30,1.864,30,1.768E-5,3.401,-10.943
30,2,40,1.609,40,7.460E-6,3.689,-11.806
40,2,50,1.384,50,1.910E-6,3.912,-13.168
50,1,60,1.210,60,1.105E-6,4.094,-13.715
60,1,70,1.084,70,6.960E-7,4.248,-14.178
70,1,80,0.990,80,4.663E-7,4.382,-14.578
80,1,90,0.917,90,3.275E-7,4.500,-14.932
90,1,100,0.863,100,2.387E-7,4.605,-15.248
100,1,110,0.833,110,1.794E-7,4.700,-15.534
110,1,120,0.838,120,1.382E-7,4.787,-15.795
120,1,130,0.892,130,1.087E-7,4.868,-16.035
130,1,140,1.007,140,8.700E-8,4.942,-16.257
140,1,150,1.185,150,7.074E-8,5.011,-16.464
150,1,160,1.422,160,5.828E-8,5.075,-16.658
160,1,170,1.703,170,4.859E-8,5.136,-16.840
170,1,180,2.002,180,8.187E-8,5.193,-16.318
180,2,190,2.286,190,1.044E-7,5.247,-16.075
190,3,200,2.519,200,8.952E-8,5.298,-16.229
200,3,210,2.669,210,7.733E-8,5.347,-16.375
210,3,220,2.713,220,6.726E-8,5.394,-16.515
220,3,230,2.643,230,3.924E-8,5.438,-17.054
230,2,240,2.471,240,3.454E-8,5.481,-17.181
240,2,250,2.232,250,3.056E-8,5.521,-17.304
250,2,260,1.983,260,2.717E-8,5.561,-17.421
260,2,270,1.792,270,2.426E-8,5.598,-17.535
270,2,280,1.724,280,2.175E-8,5.635,-17.644
280,2,290,1.816,290,1.958E-8,5.670,-17.749
290,2,300,2.038,300,1.768E-8,5.704,-17.851
300,2,310,2.237,310,1.603E-8,5.737,-17.949
310,2,320,2.069,320,1.457E-8,5.768,-18.044
320,2,330,0.903,330,6.643E-9,5.799,-18.830
330,1,NaN,NaN,NaN,NaN,NaN,NaN
