Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.894,10,2.387E-4,2.303,-8.340
10,1,20,1.312,20,2.984E-5,2.996,-10.420
20,1,30,0.921,30,8.842E-6,3.401,-11.636
30,1,40,0.697,40,3.730E-6,3.689,-12.499
40,1,50,0.840,50,1.910E-6,3.912,-13.168
50,1,60,1.207,60,1.105E-6,4.094,-13.715
60,1,70,1.580,70,6.960E-7,4.248,-14.178
70,1,80,1.806,80,9.325E-7,4.382,-13.885
80,2,90,1.843,90,6.550E-7,4.500,-14.239
90,2,100,1.749,100,4.775E-7,4.605,-14.555
100,2,110,1.637,110,3.587E-7,4.700,-14.841
110,2,120,1.622,120,1.382E-7,4.787,-15.795
120,1,130,1.776,130,2.173E-7,4.868,-15.342
130,2,140,2.099,140,1.740E-7,4.942,-15.564
140,2,150,2.517,150,1.415E-7,5.011,-15.771
150,2,160,2.900,160,1.749E-7,5.075,-15.559
160,3,170,3.105,170,1.944E-7,5.136,-15.454
170,4,180,3.031,180,1.228E-7,5.193,-15.913
180,3,190,2.665,190,6.961E-8,5.247,-16.480
190,2,200,2.107,200,5.968E-8,5.298,-16.634
200,2,210,1.544,210,5.156E-8,5.347,-16.781
210,2,220,1.147,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
