Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.076,10,4.775E-4,2.303,-7.647
10,2,20,2.753,20,8.952E-5,2.996,-9.321
20,3,30,3.219,30,2.653E-5,3.401,-10.537
30,3,40,3.089,40,1.119E-5,3.689,-11.400
40,3,50,2.481,50,5.730E-6,3.912,-12.070
50,3,60,1.699,60,1.105E-6,4.094,-13.715
60,1,70,1.032,70,6.960E-7,4.248,-14.178
70,1,80,0.661,80,4.663E-7,4.382,-14.578
80,1,90,0.635,90,3.275E-7,4.500,-14.932
90,1,100,0.883,100,2.387E-7,4.605,-15.248
100,1,110,1.271,110,1.794E-7,4.700,-15.534
110,1,120,1.645,120,1.382E-7,4.787,-15.795
120,1,130,1.886,130,2.173E-7,4.868,-15.342
130,2,140,1.943,140,1.740E-7,4.942,-15.564
140,2,150,1.851,150,1.415E-7,5.011,-15.771
150,2,160,1.714,160,1.166E-7,5.075,-15.965
160,2,170,1.684,170,9.718E-8,5.136,-16.147
170,2,180,1.907,180,8.187E-8,5.193,-16.318
180,2,190,2.467,190,6.961E-8,5.247,-16.480
190,2,200,3.336,200,5.968E-8,5.298,-16.634
200,2,210,4.337,210,1.547E-7,5.347,-15.682
210,6,220,5.146,220,8.968E-8,5.394,-16.227
220,4,230,5.357,230,1.373E-7,5.438,-15.801
230,7,240,4.632,240,6.908E-8,5.481,-16.488
240,4,250,2.971,250,3.056E-8,5.521,-17.304
250,2,260,1.123,260,2.717E-8,5.561,-17.421
260,2,270,1.201,270,1.213E-8,5.598,-18.228
270,1,NaN,NaN,NaN,NaN,NaN,NaN
