Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,3.864,10,9.549E-4,2.303,-6.954
10,4,20,2.339,20,5.968E-5,2.996,-9.726
20,2,30,1.903,30,1.768E-5,3.401,-10.943
30,2,40,1.868,40,7.460E-6,3.689,-11.806
40,2,50,1.871,50,3.820E-6,3.912,-12.475
50,2,60,1.764,60,2.210E-6,4.094,-13.022
60,2,70,1.527,70,6.960E-7,4.248,-14.178
70,1,80,1.216,80,4.663E-7,4.382,-14.578
80,1,90,0.919,90,3.275E-7,4.500,-14.932
90,1,100,0.724,100,2.387E-7,4.605,-15.248
100,1,110,0.702,110,1.794E-7,4.700,-15.534
110,1,120,0.890,120,1.382E-7,4.787,-15.795
120,1,130,1.279,130,1.087E-7,4.868,-16.035
130,1,140,1.810,140,8.700E-8,4.942,-16.257
140,1,150,2.375,150,2.122E-7,5.011,-15.366
150,3,160,2.832,160,1.749E-7,5.075,-15.559
160,3,170,3.033,170,1.458E-7,5.136,-15.741
170,3,180,2.877,180,1.228E-7,5.193,-15.913
180,3,190,2.389,190,6.961E-8,5.247,-16.480
190,2,200,1.845,200,5.968E-8,5.298,-16.634
200,2,210,1.942,210,5.156E-8,5.347,-16.781
210,2,220,4.032,220,8.968E-8,5.394,-16.227
220,4,NaN,NaN,NaN,NaN,NaN,NaN
