Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.038,10,2.387E-4,2.303,-8.340
10,1,20,0.868,20,2.984E-5,2.996,-10.420
20,1,30,1.086,30,8.842E-6,3.401,-11.636
30,1,40,1.120,40,3.730E-6,3.689,-12.499
40,1,50,0.968,50,1.910E-6,3.912,-13.168
50,1,60,0.833,60,1.105E-6,4.094,-13.715
60,1,70,0.914,70,6.960E-7,4.248,-14.178
70,1,80,1.298,80,4.663E-7,4.382,-14.578
80,1,90,1.945,90,6.550E-7,4.500,-14.239
90,2,100,2.715,100,7.162E-7,4.605,-14.149
100,3,110,3.418,110,5.381E-7,4.700,-14.435
110,3,120,3.877,120,5.526E-7,4.787,-14.409
120,4,130,3.979,130,4.347E-7,4.868,-14.649
130,4,140,3.700,140,3.480E-7,4.942,-14.871
140,4,150,3.116,150,2.122E-7,5.011,-15.366
150,3,160,2.377,160,1.166E-7,5.075,-15.965
160,2,170,1.669,170,9.718E-8,5.136,-16.147
170,2,180,1.156,180,4.093E-8,5.193,-17.011
180,1,190,0.922,190,3.481E-8,5.247,-17.173
190,1,200,0.935,200,2.984E-8,5.298,-17.327
200,1,210,1.048,210,2.578E-8,5.347,-17.474
210,1,220,1.069,220,2.242E-8,5.394,-17.613
220,1,230,0.934,230,1.962E-8,5.438,-17.747
230,1,240,1.015,240,1.727E-8,5.481,-17.874
240,1,NaN,NaN,NaN,NaN,NaN,NaN
