Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.722,10,4.775E-4,2.303,-7.647
10,2,20,3.295,20,5.968E-5,2.996,-9.726
20,2,30,3.944,30,5.305E-5,3.401,-9.844
30,6,40,4.206,40,1.119E-5,3.689,-11.400
40,3,50,4.331,50,9.549E-6,3.912,-11.559
50,5,60,4.371,60,3.316E-6,4.094,-12.617
60,3,70,4.275,70,3.480E-6,4.248,-12.568
70,5,80,3.975,80,1.865E-6,4.382,-13.192
80,4,90,3.443,90,1.310E-6,4.500,-13.546
90,4,100,2.726,100,7.162E-7,4.605,-14.149
100,3,110,1.940,110,1.794E-7,4.700,-15.534
110,1,120,1.244,120,1.382E-7,4.787,-15.795
120,1,130,0.790,130,1.087E-7,4.868,-16.035
130,1,140,0.658,140,8.700E-8,4.942,-16.257
140,1,150,0.815,150,7.074E-8,5.011,-16.464
150,1,160,1.097,160,5.828E-8,5.075,-16.658
160,1,170,1.254,170,4.859E-8,5.136,-16.840
170,1,180,1.091,180,4.093E-8,5.193,-17.011
180,1,190,0.736,190,3.481E-8,5.247,-17.173
190,1,200,1.086,200,2.984E-8,5.298,-17.327
200,1,NaN,NaN,NaN,NaN,NaN,NaN
