Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,6,10,3.987,10,9.549E-4,2.303,-6.954
10,4,20,5.575,20,1.790E-4,2.996,-8.628
20,6,30,6.294,30,5.305E-5,3.401,-9.844
30,6,40,8.093,40,2.611E-5,3.689,-10.553
40,7,50,9.529,50,1.910E-5,3.912,-10.866
50,10,60,9.262,60,1.105E-5,4.094,-11.413
60,10,70,7.220,70,5.568E-6,4.248,-12.098
70,8,80,4.410,80,1.399E-6,4.382,-13.480
80,3,90,2.154,90,9.824E-7,4.500,-13.833
90,3,100,1.327,100,2.387E-7,4.605,-15.248
100,1,110,1.946,110,1.794E-7,4.700,-15.534
110,1,120,3.269,120,4.145E-7,4.787,-14.696
120,3,130,4.344,130,6.520E-7,4.868,-14.243
130,6,140,4.755,140,4.350E-7,4.942,-14.648
140,5,150,5.075,150,3.537E-7,5.011,-14.855
150,5,160,6.369,160,2.331E-7,5.075,-15.272
160,4,170,7.843,170,4.859E-7,5.136,-14.537
170,10,180,1.550,180,4.093E-8,5.193,-17.011
180,1,NaN,NaN,NaN,NaN,NaN,NaN
