Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,4.053,10,9.549E-4,2.303,-6.954
10,4,20,4.880,20,1.492E-4,2.996,-8.810
20,5,30,4.675,30,4.421E-5,3.401,-10.027
30,5,40,4.114,40,1.119E-5,3.689,-11.400
40,3,50,3.514,50,7.639E-6,3.912,-11.782
50,4,60,2.997,60,4.421E-6,4.094,-12.329
60,4,70,2.595,70,1.392E-6,4.248,-13.485
70,2,80,2.301,80,9.325E-7,4.382,-13.885
80,2,90,2.101,90,6.550E-7,4.500,-14.239
90,2,100,1.978,100,4.775E-7,4.605,-14.555
100,2,110,1.910,110,3.587E-7,4.700,-14.841
110,2,120,1.867,120,2.763E-7,4.787,-15.102
120,2,130,1.812,130,2.173E-7,4.868,-15.342
130,2,140,1.708,140,1.740E-7,4.942,-15.564
140,2,150,1.527,150,7.074E-8,5.011,-16.464
150,1,160,1.271,160,5.828E-8,5.075,-16.658
160,1,170,0.986,170,4.859E-8,5.136,-16.840
170,1,180,0.767,180,4.093E-8,5.193,-17.011
180,1,190,0.752,190,3.481E-8,5.247,-17.173
190,1,200,1.082,200,2.984E-8,5.298,-17.327
200,1,210,1.813,210,5.156E-8,5.347,-16.781
210,2,220,2.779,220,4.484E-8,5.394,-16.920
220,2,230,3.359,230,7.849E-8,5.438,-16.360
230,4,240,2.158,240,3.454E-8,5.481,-17.181
240,2,NaN,NaN,NaN,NaN,NaN,NaN
