Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.103,10,2.387E-4,2.303,-8.340
10,1,20,0.832,20,2.984E-5,2.996,-10.420
20,1,30,0.914,30,8.842E-6,3.401,-11.636
30,1,40,1.054,40,3.730E-6,3.689,-12.499
40,1,50,1.129,50,1.910E-6,3.912,-13.168
50,1,60,1.117,60,1.105E-6,4.094,-13.715
60,1,70,1.044,70,6.960E-7,4.248,-14.178
70,1,80,0.954,80,4.663E-7,4.382,-14.578
80,1,90,0.887,90,3.275E-7,4.500,-14.932
90,1,100,0.865,100,2.387E-7,4.605,-15.248
100,1,110,0.894,110,1.794E-7,4.700,-15.534
110,1,120,0.961,120,1.382E-7,4.787,-15.795
120,1,130,1.046,130,1.087E-7,4.868,-16.035
130,1,140,1.120,140,8.700E-8,4.942,-16.257
140,1,150,1.160,150,7.074E-8,5.011,-16.464
150,1,160,1.152,160,5.828E-8,5.075,-16.658
160,1,170,1.092,170,4.859E-8,5.136,-16.840
170,1,180,0.992,180,4.093E-8,5.193,-17.011
180,1,190,0.877,190,3.481E-8,5.247,-17.173
190,1,200,0.782,200,2.984E-8,5.298,-17.327
200,1,210,0.743,210,2.578E-8,5.347,-17.474
210,1,220,0.795,220,2.242E-8,5.394,-17.613
220,1,230,0.957,230,1.962E-8,5.438,-17.747
230,1,240,1.229,240,1.727E-8,5.481,-17.874
240,1,250,1.584,250,1.528E-8,5.521,-17.997
250,1,260,1.965,260,1.358E-8,5.561,-18.114
260,1,270,2.291,270,3.639E-8,5.598,-17.129
270,3,280,2.467,280,4.350E-8,5.635,-16.950
280,4,290,2.406,290,1.958E-8,5.670,-17.749
290,2,300,2.070,300,8.842E-9,5.704,-18.544
300,1,310,1.520,310,1.603E-8,5.737,-17.949
310,2,320,0.994,320,7.286E-9,5.768,-18.737
320,1,330,1.003,330,6.643E-9,5.799,-18.830
330,1,NaN,NaN,NaN,NaN,NaN,NaN
