Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.861,10,7.162E-4,2.303,-7.242
10,3,20,3.225,20,8.952E-5,2.996,-9.321
20,3,30,3.593,30,2.653E-5,3.401,-10.537
30,3,40,3.666,40,1.865E-5,3.689,-10.890
40,5,50,3.427,50,5.730E-6,3.912,-12.070
50,3,60,2.993,60,3.316E-6,4.094,-12.617
60,3,70,2.512,70,1.392E-6,4.248,-13.485
70,2,80,2.107,80,9.325E-7,4.382,-13.885
80,2,90,1.851,90,6.550E-7,4.500,-14.239
90,2,100,1.761,100,4.775E-7,4.605,-14.555
100,2,110,1.805,110,3.587E-7,4.700,-14.841
110,2,120,1.928,120,2.763E-7,4.787,-15.102
120,2,130,2.062,130,2.173E-7,4.868,-15.342
130,2,140,2.153,140,1.740E-7,4.942,-15.564
140,2,150,2.169,150,1.415E-7,5.011,-15.771
150,2,160,2.108,160,1.166E-7,5.075,-15.965
160,2,170,1.999,170,9.718E-8,5.136,-16.147
170,2,180,1.888,180,8.187E-8,5.193,-16.318
180,2,190,1.826,190,6.961E-8,5.247,-16.480
190,2,200,1.853,200,5.968E-8,5.298,-16.634
200,2,210,1.973,210,5.156E-8,5.347,-16.781
210,2,220,2.148,220,4.484E-8,5.394,-16.920
220,2,230,2.293,230,3.924E-8,5.438,-17.054
230,2,240,2.291,240,3.454E-8,5.481,-17.181
240,2,250,2.039,250,4.584E-8,5.521,-16.898
250,3,260,1.528,260,1.358E-8,5.561,-18.114
260,1,270,0.968,270,1.213E-8,5.598,-18.228
270,1,280,0.975,280,1.088E-8,5.635,-18.337
280,1,NaN,NaN,NaN,NaN,NaN,NaN
