Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,3.779,10,9.549E-4,2.303,-6.954
10,4,20,4.790,20,1.194E-4,2.996,-9.033
20,4,30,4.465,30,4.421E-5,3.401,-10.027
30,5,40,4.243,40,1.865E-5,3.689,-10.890
40,5,50,4.419,50,7.639E-6,3.912,-11.782
50,4,60,4.782,60,4.421E-6,4.094,-12.329
60,4,70,5.012,70,3.480E-6,4.248,-12.568
70,5,80,4.884,80,2.331E-6,4.382,-12.969
80,5,90,4.344,90,1.637E-6,4.500,-13.322
90,5,100,3.492,100,9.549E-7,4.605,-13.862
100,4,110,2.522,110,3.587E-7,4.700,-14.841
110,2,120,1.648,120,1.382E-7,4.787,-15.795
120,1,130,1.032,130,1.087E-7,4.868,-16.035
130,1,140,0.743,140,8.700E-8,4.942,-16.257
140,1,150,0.741,150,7.074E-8,5.011,-16.464
150,1,160,0.905,160,5.828E-8,5.075,-16.658
160,1,170,1.080,170,4.859E-8,5.136,-16.840
170,1,180,1.145,180,4.093E-8,5.193,-17.011
180,1,190,1.071,190,3.481E-8,5.247,-17.173
190,1,200,0.945,200,2.984E-8,5.298,-17.327
200,1,210,0.918,210,2.578E-8,5.347,-17.474
210,1,220,1.042,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
