Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.911,10,2.387E-4,2.303,-8.340
10,1,20,1.202,20,2.984E-5,2.996,-10.420
20,1,30,1.022,30,8.842E-6,3.401,-11.636
30,1,40,0.860,40,3.730E-6,3.689,-12.499
40,1,50,0.852,50,1.910E-6,3.912,-13.168
50,1,60,0.959,60,1.105E-6,4.094,-13.715
60,1,70,1.090,70,6.960E-7,4.248,-14.178
70,1,80,1.166,80,4.663E-7,4.382,-14.578
80,1,90,1.152,90,3.275E-7,4.500,-14.932
90,1,100,1.056,100,2.387E-7,4.605,-15.248
100,1,110,0.922,110,1.794E-7,4.700,-15.534
110,1,120,0.807,120,1.382E-7,4.787,-15.795
120,1,130,0.763,130,1.087E-7,4.868,-16.035
130,1,140,0.824,140,8.700E-8,4.942,-16.257
140,1,150,0.994,150,7.074E-8,5.011,-16.464
150,1,160,1.250,160,5.828E-8,5.075,-16.658
160,1,170,1.553,170,4.859E-8,5.136,-16.840
170,1,180,1.857,180,4.093E-8,5.193,-17.011
180,1,190,2.136,190,1.044E-7,5.247,-16.075
190,3,200,2.385,200,1.194E-7,5.298,-15.941
200,4,210,2.632,210,5.156E-8,5.347,-16.781
210,2,220,2.910,220,4.484E-8,5.394,-16.920
220,2,230,3.213,230,5.886E-8,5.438,-16.648
230,3,240,3.392,240,6.908E-8,5.481,-16.488
240,4,250,3.006,250,4.584E-8,5.521,-16.898
250,3,260,1.084,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
