Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.965,10,2.387E-4,2.303,-8.340
10,1,20,1.078,20,2.984E-5,2.996,-10.420
20,1,30,1.006,30,8.842E-6,3.401,-11.636
30,1,40,0.938,40,3.730E-6,3.689,-12.499
40,1,50,0.947,50,1.910E-6,3.912,-13.168
50,1,60,1.013,60,1.105E-6,4.094,-13.715
60,1,70,1.071,70,6.960E-7,4.248,-14.178
70,1,80,1.064,80,4.663E-7,4.382,-14.578
80,1,90,0.988,90,3.275E-7,4.500,-14.932
90,1,100,0.901,100,2.387E-7,4.605,-15.248
100,1,110,0.920,110,1.794E-7,4.700,-15.534
110,1,120,1.170,120,1.382E-7,4.787,-15.795
120,1,130,1.730,130,2.173E-7,4.868,-15.342
130,2,140,2.566,140,1.740E-7,4.942,-15.564
140,2,150,3.484,150,2.829E-7,5.011,-15.078
150,4,160,4.128,160,2.331E-7,5.075,-15.272
160,4,170,4.063,170,1.944E-7,5.136,-15.454
170,4,180,2.965,180,1.228E-7,5.193,-15.913
180,3,190,1.003,190,3.481E-8,5.247,-17.173
190,1,NaN,NaN,NaN,NaN,NaN,NaN
