Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,6,10,3.865,10,9.549E-4,2.303,-6.954
10,4,20,1.556,20,2.984E-5,2.996,-10.420
20,1,30,0.693,30,8.842E-6,3.401,-11.636
30,1,40,0.596,40,3.730E-6,3.689,-12.499
40,1,50,0.820,50,1.910E-6,3.912,-13.168
50,1,60,1.097,60,1.105E-6,4.094,-13.715
60,1,70,1.289,70,6.960E-7,4.248,-14.178
70,1,80,1.346,80,4.663E-7,4.382,-14.578
80,1,90,1.273,90,3.275E-7,4.500,-14.932
90,1,100,1.110,100,2.387E-7,4.605,-15.248
100,1,110,0.909,110,1.794E-7,4.700,-15.534
110,1,120,0.723,120,1.382E-7,4.787,-15.795
120,1,130,0.599,130,1.087E-7,4.868,-16.035
130,1,140,0.567,140,8.700E-8,4.942,-16.257
140,1,150,0.645,150,7.074E-8,5.011,-16.464
150,1,160,0.834,160,5.828E-8,5.075,-16.658
160,1,170,1.121,170,4.859E-8,5.136,-16.840
170,1,180,1.483,180,4.093E-8,5.193,-17.011
180,1,190,1.892,190,3.481E-8,5.247,-17.173
190,1,200,2.314,200,2.984E-8,5.298,-17.327
200,1,210,2.716,210,7.733E-8,5.347,-16.375
210,3,220,3.070,220,8.968E-8,5.394,-16.227
220,4,230,3.355,230,5.886E-8,5.438,-16.648
230,3,240,3.558,240,6.908E-8,5.481,-16.488
240,4,250,3.675,250,7.639E-8,5.521,-16.387
250,5,260,3.713,260,5.433E-8,5.561,-16.728
260,4,270,3.686,270,4.852E-8,5.598,-16.841
270,4,280,3.615,280,4.350E-8,5.635,-16.950
280,4,290,3.525,290,1.958E-8,5.670,-17.749
290,2,300,3.441,300,1.768E-8,5.704,-17.851
300,2,310,3.383,310,2.404E-8,5.737,-17.544
310,3,320,3.365,320,2.186E-8,5.768,-17.639
320,3,330,3.388,330,2.657E-8,5.799,-17.443
330,4,340,3.438,340,3.644E-8,5.829,-17.127
340,6,350,3.483,350,2.227E-8,5.858,-17.620
350,4,360,3.476,360,1.023E-8,5.886,-18.398
360,2,370,3.350,370,9.426E-9,5.914,-18.480
370,2,380,3.031,380,1.740E-8,5.940,-17.867
380,4,NaN,NaN,NaN,NaN,NaN,NaN
