Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,5,10,2.741,10,7.162E-4,2.303,-7.242
10,3,20,4.397,20,1.194E-4,2.996,-9.033
20,4,30,2.543,30,1.768E-5,3.401,-10.943
30,2,40,0.839,40,3.730E-6,3.689,-12.499
40,1,50,0.361,50,3.820E-6,3.912,-12.475
50,2,60,0.900,60,1.105E-6,4.094,-13.715
60,1,70,1.810,70,6.960E-7,4.248,-14.178
70,1,80,2.504,80,4.663E-7,4.382,-14.578
80,1,90,2.676,90,6.550E-7,4.500,-14.239
90,2,100,2.352,100,9.549E-7,4.605,-13.862
100,4,110,1.812,110,3.587E-7,4.700,-14.841
110,2,120,1.455,120,2.763E-7,4.787,-15.102
120,2,130,1.658,130,2.173E-7,4.868,-15.342
130,2,140,2.649,140,2.610E-7,4.942,-15.159
140,3,150,4.426,150,2.122E-7,5.011,-15.366
150,3,160,6.746,160,3.497E-7,5.075,-14.866
160,6,170,9.171,170,4.859E-7,5.136,-14.537
170,10,180,11.170,180,3.275E-7,5.193,-14.932
180,8,190,12.265,190,5.917E-7,5.247,-14.340
190,17,200,12.177,200,3.581E-7,5.298,-14.842
200,12,210,10.948,210,2.578E-7,5.347,-15.171
210,10,220,8.976,220,2.018E-7,5.394,-15.416
220,9,230,6.906,230,9.811E-8,5.438,-16.137
230,5,240,5.301,240,1.209E-7,5.481,-15.928
240,7,250,4.022,250,6.112E-8,5.521,-16.611
250,4,260,1.196,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
