Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.855,10,7.162E-4,2.303,-7.242
10,3,20,2.482,20,5.968E-5,2.996,-9.726
20,2,30,1.718,30,1.768E-5,3.401,-10.943
30,2,40,1.634,40,7.460E-6,3.689,-11.806
40,2,50,2.012,50,3.820E-6,3.912,-12.475
50,2,60,2.337,60,2.210E-6,4.094,-13.022
60,2,70,2.288,70,1.392E-6,4.248,-13.485
70,2,80,1.875,80,9.325E-7,4.382,-13.885
80,2,90,1.365,90,3.275E-7,4.500,-14.932
90,1,100,1.115,100,4.775E-7,4.605,-14.555
100,2,110,1.391,110,3.587E-7,4.700,-14.841
110,2,120,2.241,120,2.763E-7,4.787,-15.102
120,2,130,3.455,130,2.173E-7,4.868,-15.342
130,2,140,4.628,140,3.480E-7,4.942,-14.871
140,4,150,5.307,150,4.951E-7,5.011,-14.518
150,7,160,5.185,160,3.497E-7,5.075,-14.866
160,6,170,4.280,170,1.458E-7,5.136,-15.741
170,3,180,3.006,180,1.228E-7,5.193,-15.913
180,3,190,2.017,190,6.961E-8,5.247,-16.480
190,2,200,1.697,200,5.968E-8,5.298,-16.634
200,2,210,1.114,210,2.578E-8,5.347,-17.474
210,1,NaN,NaN,NaN,NaN,NaN,NaN
