Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.950,10,4.775E-4,2.303,-7.647
10,2,20,2.102,20,5.968E-5,2.996,-9.726
20,2,30,2.031,30,1.768E-5,3.401,-10.943
30,2,40,1.935,40,7.460E-6,3.689,-11.806
40,2,50,1.905,50,3.820E-6,3.912,-12.475
50,2,60,1.949,60,2.210E-6,4.094,-13.022
60,2,70,2.034,70,1.392E-6,4.248,-13.485
70,2,80,2.106,80,9.325E-7,4.382,-13.885
80,2,90,2.124,90,6.550E-7,4.500,-14.239
90,2,100,2.070,100,4.775E-7,4.605,-14.555
100,2,110,1.959,110,3.587E-7,4.700,-14.841
110,2,120,1.839,120,2.763E-7,4.787,-15.102
120,2,130,1.777,130,2.173E-7,4.868,-15.342
130,2,140,1.845,140,1.740E-7,4.942,-15.564
140,2,150,2.095,150,1.415E-7,5.011,-15.771
150,2,160,2.539,160,1.166E-7,5.075,-15.965
160,2,170,3.126,170,1.458E-7,5.136,-15.741
170,3,180,3.740,180,1.637E-7,5.193,-15.625
180,4,190,4.197,190,1.392E-7,5.247,-15.787
190,4,200,4.284,200,1.492E-7,5.298,-15.718
200,5,210,3.817,210,1.031E-7,5.347,-16.087
210,4,220,2.747,220,4.484E-8,5.394,-16.920
220,2,230,1.319,230,1.962E-8,5.438,-17.747
230,1,240,0.289,240,1.727E-8,5.481,-17.874
240,1,250,1.224,250,1.528E-8,5.521,-17.997
250,1,NaN,NaN,NaN,NaN,NaN,NaN
