Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.877,10,2.387E-4,2.303,-8.340
10,1,20,1.162,20,2.984E-5,2.996,-10.420
20,1,30,1.125,30,8.842E-6,3.401,-11.636
30,1,40,0.995,40,3.730E-6,3.689,-12.499
40,1,50,0.890,50,1.910E-6,3.912,-13.168
50,1,60,0.855,60,1.105E-6,4.094,-13.715
60,1,70,0.887,70,6.960E-7,4.248,-14.178
70,1,80,0.964,80,4.663E-7,4.382,-14.578
80,1,90,1.053,90,3.275E-7,4.500,-14.932
90,1,100,1.126,100,2.387E-7,4.605,-15.248
100,1,110,1.161,110,1.794E-7,4.700,-15.534
110,1,120,1.149,120,1.382E-7,4.787,-15.795
120,1,130,1.094,130,1.087E-7,4.868,-16.035
130,1,140,1.007,140,8.700E-8,4.942,-16.257
140,1,150,0.909,150,7.074E-8,5.011,-16.464
150,1,160,0.821,160,5.828E-8,5.075,-16.658
160,1,170,0.767,170,4.859E-8,5.136,-16.840
170,1,180,0.765,180,4.093E-8,5.193,-17.011
180,1,190,0.827,190,3.481E-8,5.247,-17.173
190,1,200,0.956,200,2.984E-8,5.298,-17.327
200,1,210,1.145,210,2.578E-8,5.347,-17.474
210,1,220,1.379,220,2.242E-8,5.394,-17.613
220,1,230,1.630,230,1.962E-8,5.438,-17.747
230,1,240,1.869,240,1.727E-8,5.481,-17.874
240,1,250,2.061,250,3.056E-8,5.521,-17.304
250,2,260,2.174,260,5.433E-8,5.561,-16.728
260,4,270,2.182,270,3.639E-8,5.598,-17.129
270,3,280,2.073,280,2.175E-8,5.635,-17.644
280,2,290,1.849,290,9.789E-9,5.670,-18.442
290,1,300,1.536,300,8.842E-9,5.704,-18.544
300,1,310,1.182,310,8.014E-9,5.737,-18.642
310,1,320,0.864,320,7.286E-9,5.768,-18.737
320,1,330,0.682,330,6.643E-9,5.799,-18.830
330,1,340,0.758,340,6.074E-9,5.829,-18.919
340,1,350,1.226,350,5.568E-9,5.858,-19.006
350,1,NaN,NaN,NaN,NaN,NaN,NaN
