Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,6,10,9.831,10,0.002,2.303,-6.038
10,10,20,4.877,20,1.194E-4,2.996,-9.033
20,4,30,3.158,30,4.421E-5,3.401,-10.027
30,5,40,2.610,40,3.730E-6,3.689,-12.499
40,1,50,2.255,50,3.820E-6,3.912,-12.475
50,2,60,1.792,60,3.316E-6,4.094,-12.617
60,3,70,1.288,70,6.960E-7,4.248,-14.178
70,1,80,0.951,80,4.663E-7,4.382,-14.578
80,1,90,0.985,90,3.275E-7,4.500,-14.932
90,1,100,1.496,100,2.387E-7,4.605,-15.248
100,1,110,2.464,110,3.587E-7,4.700,-14.841
110,2,120,3.749,120,5.526E-7,4.787,-14.409
120,4,130,5.123,130,6.520E-7,4.868,-14.243
130,6,140,6.329,140,6.090E-7,4.942,-14.311
140,7,150,7.142,150,4.244E-7,5.011,-14.673
150,6,160,7.423,160,3.497E-7,5.075,-14.866
160,6,170,7.160,170,4.859E-7,5.136,-14.537
170,10,180,6.484,180,2.047E-7,5.193,-15.402
180,5,190,5.642,190,1.740E-7,5.247,-15.564
190,5,200,4.925,200,1.790E-7,5.298,-15.536
200,6,210,4.526,210,1.031E-7,5.347,-16.087
210,4,220,4.338,220,1.121E-7,5.394,-16.004
220,5,230,3.657,230,5.886E-8,5.438,-16.648
230,3,240,0.797,240,1.727E-8,5.481,-17.874
240,1,NaN,NaN,NaN,NaN,NaN,NaN
