Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.004,10,2.387E-4,2.303,-8.340
10,1,20,1.161,20,2.984E-5,2.996,-10.420
20,1,30,0.867,30,8.842E-6,3.401,-11.636
30,1,40,0.763,40,3.730E-6,3.689,-12.499
40,1,50,0.911,50,1.910E-6,3.912,-13.168
50,1,60,1.147,60,1.105E-6,4.094,-13.715
60,1,70,1.289,70,6.960E-7,4.248,-14.178
70,1,80,1.244,80,4.663E-7,4.382,-14.578
80,1,90,1.030,90,3.275E-7,4.500,-14.932
90,1,100,0.758,100,2.387E-7,4.605,-15.248
100,1,110,0.581,110,1.794E-7,4.700,-15.534
110,1,120,0.640,120,1.382E-7,4.787,-15.795
120,1,130,1.014,130,1.087E-7,4.868,-16.035
130,1,140,1.692,140,8.700E-8,4.942,-16.257
140,1,150,2.566,150,1.415E-7,5.011,-15.771
150,2,160,3.449,160,2.331E-7,5.075,-15.272
160,4,170,4.115,170,1.944E-7,5.136,-15.454
170,4,180,4.364,180,1.637E-7,5.193,-15.625
180,4,190,4.081,190,2.088E-7,5.247,-15.382
190,6,200,3.297,200,5.968E-8,5.298,-16.634
200,2,210,2.216,210,5.156E-8,5.347,-16.781
210,2,220,1.191,220,2.242E-8,5.394,-17.613
220,1,230,0.625,230,1.962E-8,5.438,-17.747
230,1,240,0.758,240,1.727E-8,5.481,-17.874
240,1,250,1.309,250,1.528E-8,5.521,-17.997
250,1,260,0.927,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
