Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,6.121,10,0.001,2.303,-6.548
10,6,20,5.246,20,1.790E-4,2.996,-8.628
20,6,30,4.520,30,2.653E-5,3.401,-10.537
30,3,40,3.869,40,1.865E-5,3.689,-10.890
40,5,50,3.311,50,5.730E-6,3.912,-12.070
50,3,60,2.876,60,3.316E-6,4.094,-12.617
60,3,70,2.575,70,2.088E-6,4.248,-13.079
70,3,80,2.385,80,9.325E-7,4.382,-13.885
80,2,90,2.261,90,6.550E-7,4.500,-14.239
90,2,100,2.152,100,4.775E-7,4.605,-14.555
100,2,110,2.019,110,3.587E-7,4.700,-14.841
110,2,120,1.847,120,2.763E-7,4.787,-15.102
120,2,130,1.653,130,2.173E-7,4.868,-15.342
130,2,140,1.482,140,1.740E-7,4.942,-15.564
140,2,150,1.394,150,7.074E-8,5.011,-16.464
150,1,160,1.440,160,5.828E-8,5.075,-16.658
160,1,170,1.643,170,4.859E-8,5.136,-16.840
170,1,180,1.971,180,1.228E-7,5.193,-15.913
180,3,190,2.328,190,6.961E-8,5.247,-16.480
190,2,200,2.554,200,8.952E-8,5.298,-16.229
200,3,210,2.462,210,5.156E-8,5.347,-16.781
210,2,220,1.919,220,4.484E-8,5.394,-16.920
220,2,230,0.972,230,1.962E-8,5.438,-17.747
230,1,NaN,NaN,NaN,NaN,NaN,NaN
