Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.976,10,2.387E-4,2.303,-8.340
10,1,20,1.103,20,2.984E-5,2.996,-10.420
20,1,30,0.909,30,8.842E-6,3.401,-11.636
30,1,40,0.907,40,3.730E-6,3.689,-12.499
40,1,50,1.037,50,1.910E-6,3.912,-13.168
50,1,60,1.127,60,1.105E-6,4.094,-13.715
60,1,70,1.091,70,6.960E-7,4.248,-14.178
70,1,80,0.963,80,4.663E-7,4.382,-14.578
80,1,90,0.849,90,3.275E-7,4.500,-14.932
90,1,100,0.843,100,2.387E-7,4.605,-15.248
100,1,110,0.969,110,1.794E-7,4.700,-15.534
110,1,120,1.165,120,1.382E-7,4.787,-15.795
120,1,130,1.311,130,1.087E-7,4.868,-16.035
130,1,140,1.304,140,8.700E-8,4.942,-16.257
140,1,150,1.144,150,1.415E-7,5.011,-15.771
150,2,160,0.989,160,5.828E-8,5.075,-16.658
160,1,170,1.113,170,4.859E-8,5.136,-16.840
170,1,180,1.696,180,4.093E-8,5.193,-17.011
180,1,190,2.334,190,1.044E-7,5.247,-16.075
190,3,200,1.170,200,2.984E-8,5.298,-17.327
200,1,NaN,NaN,NaN,NaN,NaN,NaN
