Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.909,10,2.387E-4,2.303,-8.340
10,1,20,1.197,20,2.984E-5,2.996,-10.420
20,1,30,1.219,30,8.842E-6,3.401,-11.636
30,1,40,1.381,40,7.460E-6,3.689,-11.806
40,2,50,1.805,50,3.820E-6,3.912,-12.475
50,2,60,2.405,60,2.210E-6,4.094,-13.022
60,2,70,2.984,70,1.392E-6,4.248,-13.485
70,2,80,3.338,80,1.865E-6,4.382,-13.192
80,4,90,3.332,90,1.310E-6,4.500,-13.546
90,4,100,2.948,100,7.162E-7,4.605,-14.149
100,3,110,2.293,110,3.587E-7,4.700,-14.841
110,2,120,1.560,120,1.382E-7,4.787,-15.795
120,1,130,0.971,130,1.087E-7,4.868,-16.035
130,1,140,0.690,140,8.700E-8,4.942,-16.257
140,1,150,0.753,150,7.074E-8,5.011,-16.464
150,1,160,1.025,160,5.828E-8,5.075,-16.658
160,1,170,1.235,170,4.859E-8,5.136,-16.840
170,1,180,1.124,180,4.093E-8,5.193,-17.011
180,1,190,0.759,190,3.481E-8,5.247,-17.173
190,1,200,1.071,200,2.984E-8,5.298,-17.327
200,1,NaN,NaN,NaN,NaN,NaN,NaN
