Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,2.815,10,7.162E-4,2.303,-7.242
10,3,20,3.463,20,8.952E-5,2.996,-9.321
20,3,30,3.003,30,2.653E-5,3.401,-10.537
30,3,40,2.610,40,1.119E-5,3.689,-11.400
40,3,50,2.636,50,5.730E-6,3.912,-12.070
50,3,60,3.025,60,3.316E-6,4.094,-12.617
60,3,70,3.579,70,2.088E-6,4.248,-13.079
70,3,80,4.108,80,1.865E-6,4.382,-13.192
80,4,90,4.498,90,1.310E-6,4.500,-13.546
90,4,100,4.725,100,9.549E-7,4.605,-13.862
100,4,110,4.831,110,1.435E-6,4.700,-13.454
110,8,120,4.887,120,5.526E-7,4.787,-14.409
120,4,130,4.951,130,5.433E-7,4.868,-14.426
130,5,140,5.040,140,2.610E-7,4.942,-15.159
140,3,150,5.120,150,4.244E-7,5.011,-14.673
150,6,160,5.106,160,2.914E-7,5.075,-15.048
160,5,170,4.894,170,2.430E-7,5.136,-15.230
170,5,180,4.398,180,2.047E-7,5.193,-15.402
180,5,190,3.599,190,1.392E-7,5.247,-15.787
190,4,200,2.579,200,5.968E-8,5.298,-16.634
200,2,210,1.544,210,2.578E-8,5.347,-17.474
210,1,220,0.794,220,2.242E-8,5.394,-17.613
220,1,230,0.628,230,1.962E-8,5.438,-17.747
230,1,240,1.161,240,1.727E-8,5.481,-17.874
240,1,250,2.004,250,3.056E-8,5.521,-17.304
250,2,NaN,NaN,NaN,NaN,NaN,NaN
