Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.970,10,4.775E-4,2.303,-7.647
10,2,20,2.103,20,5.968E-5,2.996,-9.726
20,2,30,1.941,30,1.768E-5,3.401,-10.943
30,2,40,1.932,40,7.460E-6,3.689,-11.806
40,2,50,1.971,50,3.820E-6,3.912,-12.475
50,2,60,1.863,60,2.210E-6,4.094,-13.022
60,2,70,1.531,70,6.960E-7,4.248,-14.178
70,1,80,1.064,80,4.663E-7,4.382,-14.578
80,1,90,0.658,90,3.275E-7,4.500,-14.932
90,1,100,0.528,100,2.387E-7,4.605,-15.248
100,1,110,0.805,110,1.794E-7,4.700,-15.534
110,1,120,1.481,120,1.382E-7,4.787,-15.795
120,1,130,2.393,130,1.087E-7,4.868,-16.035
130,1,140,3.265,140,3.480E-7,4.942,-14.871
140,4,150,3.796,150,3.537E-7,5.011,-14.855
150,5,160,3.777,160,2.331E-7,5.075,-15.272
160,4,170,3.198,170,9.718E-8,5.136,-16.147
170,2,180,2.307,180,8.187E-8,5.193,-16.318
180,2,190,1.559,190,6.961E-8,5.247,-16.480
190,2,200,1.373,200,5.968E-8,5.298,-16.634
200,2,210,1.638,210,2.578E-8,5.347,-17.474
210,1,220,0.846,220,2.242E-8,5.394,-17.613
220,1,NaN,NaN,NaN,NaN,NaN,NaN
