Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.012,10,2.387E-4,2.303,-8.340
10,1,20,0.982,20,2.984E-5,2.996,-10.420
20,1,30,0.987,30,8.842E-6,3.401,-11.636
30,1,40,1.004,40,3.730E-6,3.689,-12.499
40,1,50,1.019,50,1.910E-6,3.912,-13.168
50,1,60,1.022,60,1.105E-6,4.094,-13.715
60,1,70,1.010,70,6.960E-7,4.248,-14.178
70,1,80,0.988,80,4.663E-7,4.382,-14.578
80,1,90,0.964,90,3.275E-7,4.500,-14.932
90,1,100,0.953,100,2.387E-7,4.605,-15.248
100,1,110,0.968,110,1.794E-7,4.700,-15.534
110,1,120,1.025,120,1.382E-7,4.787,-15.795
120,1,130,1.135,130,1.087E-7,4.868,-16.035
130,1,140,1.305,140,8.700E-8,4.942,-16.257
140,1,150,1.533,150,1.415E-7,5.011,-15.771
150,2,160,1.812,160,1.166E-7,5.075,-15.965
160,2,170,2.123,170,9.718E-8,5.136,-16.147
170,2,180,2.440,180,8.187E-8,5.193,-16.318
180,2,190,2.729,190,1.044E-7,5.247,-16.075
190,3,200,2.948,200,8.952E-8,5.298,-16.229
200,3,210,3.056,210,7.733E-8,5.347,-16.375
210,3,220,3.012,220,6.726E-8,5.394,-16.515
220,3,230,2.786,230,5.886E-8,5.438,-16.648
230,3,240,2.366,240,3.454E-8,5.481,-17.181
240,2,250,1.769,250,3.056E-8,5.521,-17.304
250,2,260,1.051,260,1.358E-8,5.561,-18.114
260,1,NaN,NaN,NaN,NaN,NaN,NaN
