Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,4,10,1.918,10,4.775E-4,2.303,-7.647
10,2,20,2.220,20,5.968E-5,2.996,-9.726
20,2,30,1.997,30,1.768E-5,3.401,-10.943
30,2,40,1.608,40,7.460E-6,3.689,-11.806
40,2,50,1.252,50,1.910E-6,3.912,-13.168
50,1,60,1.020,60,1.105E-6,4.094,-13.715
60,1,70,0.937,70,6.960E-7,4.248,-14.178
70,1,80,0.987,80,4.663E-7,4.382,-14.578
80,1,90,1.136,90,3.275E-7,4.500,-14.932
90,1,100,1.344,100,2.387E-7,4.605,-15.248
100,1,110,1.572,110,3.587E-7,4.700,-14.841
110,2,120,1.788,120,2.763E-7,4.787,-15.102
120,2,130,1.968,130,2.173E-7,4.868,-15.342
130,2,140,2.095,140,1.740E-7,4.942,-15.564
140,2,150,2.158,150,1.415E-7,5.011,-15.771
150,2,160,2.156,160,1.166E-7,5.075,-15.965
160,2,170,2.087,170,9.718E-8,5.136,-16.147
170,2,180,1.960,180,8.187E-8,5.193,-16.318
180,2,190,1.785,190,6.961E-8,5.247,-16.480
190,2,200,1.579,200,5.968E-8,5.298,-16.634
200,2,210,1.364,210,2.578E-8,5.347,-17.474
210,1,220,1.165,220,2.242E-8,5.394,-17.613
220,1,230,1.012,230,1.962E-8,5.438,-17.747
230,1,240,0.929,240,1.727E-8,5.481,-17.874
240,1,250,0.927,250,1.528E-8,5.521,-17.997
250,1,260,0.992,260,1.358E-8,5.561,-18.114
260,1,270,1.059,270,1.213E-8,5.598,-18.228
270,1,280,0.983,280,1.088E-8,5.635,-18.337
280,1,NaN,NaN,NaN,NaN,NaN,NaN
