Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.981,10,2.387E-4,2.303,-8.340
10,1,20,1.045,20,2.984E-5,2.996,-10.420
20,1,30,0.994,30,8.842E-6,3.401,-11.636
30,1,40,0.974,40,3.730E-6,3.689,-12.499
40,1,50,0.993,50,1.910E-6,3.912,-13.168
50,1,60,1.015,60,1.105E-6,4.094,-13.715
60,1,70,1.009,70,6.960E-7,4.248,-14.178
70,1,80,0.976,80,4.663E-7,4.382,-14.578
80,1,90,0.945,90,3.275E-7,4.500,-14.932
90,1,100,0.969,100,2.387E-7,4.605,-15.248
100,1,110,1.104,110,1.794E-7,4.700,-15.534
110,1,120,1.392,120,1.382E-7,4.787,-15.795
120,1,130,1.848,130,2.173E-7,4.868,-15.342
130,2,140,2.447,140,2.610E-7,4.942,-15.159
140,3,150,3.126,150,2.122E-7,5.011,-15.366
150,3,160,3.788,160,2.331E-7,5.075,-15.272
160,4,170,4.319,170,1.944E-7,5.136,-15.454
170,4,180,4.610,180,1.637E-7,5.193,-15.625
180,4,190,4.577,190,1.740E-7,5.247,-15.564
190,5,200,4.192,200,1.194E-7,5.298,-15.941
200,4,210,3.497,210,1.031E-7,5.347,-16.087
210,4,220,2.615,220,6.726E-8,5.394,-16.515
220,3,230,1.734,230,1.962E-8,5.438,-17.747
230,1,240,1.073,240,1.727E-8,5.481,-17.874
240,1,250,0.801,250,1.528E-8,5.521,-17.997
250,1,260,0.916,260,1.358E-8,5.561,-18.114
260,1,270,1.061,270,1.213E-8,5.598,-18.228
270,1,NaN,NaN,NaN,NaN,NaN,NaN
