Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,7,10,5.379,10,0.001,2.303,-6.731
10,5,20,6.222,20,2.089E-4,2.996,-8.474
20,7,30,6.072,30,5.305E-5,3.401,-9.844
30,6,40,5.338,40,1.865E-5,3.689,-10.890
40,5,50,4.332,50,7.639E-6,3.912,-11.782
50,4,60,3.279,60,4.421E-6,4.094,-12.329
60,4,70,2.330,70,1.392E-6,4.248,-13.485
70,2,80,1.573,80,4.663E-7,4.382,-14.578
80,1,90,1.043,90,3.275E-7,4.500,-14.932
90,1,100,0.739,100,2.387E-7,4.605,-15.248
100,1,110,0.632,110,1.794E-7,4.700,-15.534
110,1,120,0.674,120,1.382E-7,4.787,-15.795
120,1,130,0.810,130,1.087E-7,4.868,-16.035
130,1,140,0.986,140,8.700E-8,4.942,-16.257
140,1,150,1.152,150,7.074E-8,5.011,-16.464
150,1,160,1.271,160,5.828E-8,5.075,-16.658
160,1,170,1.320,170,4.859E-8,5.136,-16.840
170,1,180,1.288,180,4.093E-8,5.193,-17.011
180,1,190,1.185,190,3.481E-8,5.247,-17.173
190,1,200,1.030,200,2.984E-8,5.298,-17.327
200,1,210,0.856,210,2.578E-8,5.347,-17.474
210,1,220,0.701,220,2.242E-8,5.394,-17.613
220,1,230,0.608,230,1.962E-8,5.438,-17.747
230,1,240,0.614,240,1.727E-8,5.481,-17.874
240,1,250,0.750,250,1.528E-8,5.521,-17.997
250,1,260,1.032,260,1.358E-8,5.561,-18.114
260,1,270,1.459,270,1.213E-8,5.598,-18.228
270,1,280,2.008,280,1.088E-8,5.635,-18.337
280,1,290,2.633,290,2.937E-8,5.670,-17.343
290,3,300,3.268,300,2.653E-8,5.704,-17.445
300,3,310,3.828,310,4.007E-8,5.737,-17.033
310,5,320,4.219,320,2.186E-8,5.768,-17.639
320,3,330,4.350,330,3.322E-8,5.799,-17.220
330,5,340,4.151,340,2.430E-8,5.829,-17.533
340,4,350,3.596,350,2.227E-8,5.858,-17.620
350,4,360,2.736,360,1.535E-8,5.886,-17.992
360,3,370,1.737,370,4.713E-9,5.914,-19.173
370,1,380,0.930,380,4.351E-9,5.940,-19.253
380,1,390,0.867,390,4.025E-9,5.966,-19.331
390,1,NaN,NaN,NaN,NaN,NaN,NaN
