Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,8,10,6.703,10,0.002,2.303,-6.394
10,7,20,3.253,20,1.194E-4,2.996,-9.033
20,4,30,2.949,30,1.768E-5,3.401,-10.943
30,2,40,3.256,40,7.460E-6,3.689,-11.806
40,2,50,3.281,50,5.730E-6,3.912,-12.070
50,3,60,2.963,60,4.421E-6,4.094,-12.329
60,4,70,2.550,70,2.088E-6,4.248,-13.079
70,3,80,2.293,80,1.399E-6,4.382,-13.480
80,3,90,2.315,90,6.550E-7,4.500,-14.239
90,2,100,2.581,100,9.549E-7,4.605,-13.862
100,4,110,2.946,110,3.587E-7,4.700,-14.841
110,2,120,3.228,120,2.763E-7,4.787,-15.102
120,2,130,3.293,130,2.173E-7,4.868,-15.342
130,2,140,3.112,140,2.610E-7,4.942,-15.159
140,3,150,2.795,150,2.829E-7,5.011,-15.078
150,4,160,2.575,160,1.749E-7,5.075,-15.559
160,3,170,2.757,170,1.944E-7,5.136,-15.454
170,4,180,3.630,180,1.228E-7,5.193,-15.913
180,3,190,5.356,190,2.088E-7,5.247,-15.382
190,6,200,7.870,200,2.387E-7,5.298,-15.248
200,8,210,10.794,210,1.804E-7,5.347,-15.528
210,7,220,13.431,220,3.587E-7,5.394,-14.841
220,16,230,14.857,230,2.747E-7,5.438,-15.108
230,14,240,14.179,240,2.763E-7,5.481,-15.102
240,16,250,10.997,250,1.528E-7,5.521,-15.694
250,10,260,6.162,260,8.150E-8,5.561,-16.323
260,6,270,2.872,270,3.639E-8,5.598,-17.129
270,3,NaN,NaN,NaN,NaN,NaN,NaN
