Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,4.175,10,9.549E-4,2.303,-6.954
10,4,20,4.685,20,1.492E-4,2.996,-8.810
20,5,30,4.669,30,4.421E-5,3.401,-10.027
30,5,40,4.298,40,1.492E-5,3.689,-11.113
40,4,50,3.725,50,5.730E-6,3.912,-12.070
50,3,60,3.078,60,3.316E-6,4.094,-12.617
60,3,70,2.454,70,2.088E-6,4.248,-13.079
70,3,80,1.917,80,9.325E-7,4.382,-13.885
80,2,90,1.504,90,6.550E-7,4.500,-14.239
90,2,100,1.224,100,2.387E-7,4.605,-15.248
100,1,110,1.069,110,1.794E-7,4.700,-15.534
110,1,120,1.017,120,1.382E-7,4.787,-15.795
120,1,130,1.040,130,1.087E-7,4.868,-16.035
130,1,140,1.109,140,8.700E-8,4.942,-16.257
140,1,150,1.199,150,7.074E-8,5.011,-16.464
150,1,160,1.292,160,5.828E-8,5.075,-16.658
160,1,170,1.381,170,4.859E-8,5.136,-16.840
170,1,180,1.468,180,8.187E-8,5.193,-16.318
180,2,190,1.561,190,6.961E-8,5.247,-16.480
190,2,200,1.679,200,5.968E-8,5.298,-16.634
200,2,210,1.839,210,5.156E-8,5.347,-16.781
210,2,220,2.057,220,4.484E-8,5.394,-16.920
220,2,230,2.343,230,3.924E-8,5.438,-17.054
230,2,240,2.693,240,3.454E-8,5.481,-17.181
240,2,250,3.088,250,4.584E-8,5.521,-16.898
250,3,260,3.492,260,5.433E-8,5.561,-16.728
260,4,270,3.849,270,4.852E-8,5.598,-16.841
270,4,280,4.090,280,4.350E-8,5.635,-16.950
280,4,290,4.140,290,3.915E-8,5.670,-17.056
290,4,300,3.935,300,3.537E-8,5.704,-17.157
300,4,310,3.441,310,3.205E-8,5.737,-17.256
310,4,320,2.684,320,1.457E-8,5.768,-18.044
320,2,330,1.793,330,1.329E-8,5.799,-18.137
330,2,340,1.051,340,6.074E-9,5.829,-18.919
340,1,350,0.962,350,5.568E-9,5.858,-19.006
350,1,NaN,NaN,NaN,NaN,NaN,NaN
