Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,12,10,2.769,10,7.162E-4,2.303,-7.242
10,3,20,4.024,20,8.952E-5,2.996,-9.321
20,3,30,4.536,30,5.305E-5,3.401,-9.844
30,6,40,4.509,40,1.492E-5,3.689,-11.113
40,4,50,4.252,50,7.639E-6,3.912,-11.782
50,4,60,4.032,60,4.421E-6,4.094,-12.329
60,4,70,4.002,70,2.784E-6,4.248,-12.792
70,4,80,4.187,80,1.865E-6,4.382,-13.192
80,4,90,4.512,90,1.637E-6,4.500,-13.322
90,5,100,4.847,100,1.194E-6,4.605,-13.638
100,5,110,5.056,110,8.968E-7,4.700,-13.924
110,5,120,5.047,120,5.526E-7,4.787,-14.409
120,4,130,4.801,130,6.520E-7,4.868,-14.243
130,6,140,4.392,140,3.480E-7,4.942,-14.871
140,4,150,3.971,150,2.829E-7,5.011,-15.078
150,4,160,3.745,160,2.331E-7,5.075,-15.272
160,4,170,3.924,170,1.458E-7,5.136,-15.741
170,3,180,4.667,180,2.047E-7,5.193,-15.402
180,5,190,6.018,190,2.088E-7,5.247,-15.382
190,6,200,7.854,200,2.686E-7,5.298,-15.130
200,9,210,9.859,210,2.320E-7,5.347,-15.277
210,9,220,11.538,220,2.690E-7,5.394,-15.128
220,12,230,12.297,230,2.355E-7,5.438,-15.262
230,12,240,11.606,240,1.554E-7,5.481,-15.677
240,9,250,9.278,250,2.139E-7,5.521,-15.358
250,14,260,5.891,260,4.075E-8,5.561,-17.016
260,3,270,3.388,270,4.852E-8,5.598,-16.841
270,4,NaN,NaN,NaN,NaN,NaN,NaN
