Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,4.417,10,9.549E-4,2.303,-6.954
10,4,20,7.838,20,3.283E-4,2.996,-8.022
20,11,30,9.027,30,3.537E-5,3.401,-10.250
30,4,40,8.747,40,1.865E-5,3.689,-10.890
40,5,50,7.603,50,3.820E-5,3.912,-10.173
50,20,60,6.063,60,2.210E-6,4.094,-13.022
60,2,70,4.461,70,1.392E-6,4.248,-13.485
70,2,80,3.022,80,9.325E-7,4.382,-13.885
80,2,90,1.874,90,6.550E-7,4.500,-14.239
90,2,100,1.070,100,2.387E-7,4.605,-15.248
100,1,110,0.603,110,1.794E-7,4.700,-15.534
110,1,120,0.427,120,1.382E-7,4.787,-15.795
120,1,130,0.472,130,1.087E-7,4.868,-16.035
130,1,140,0.656,140,8.700E-8,4.942,-16.257
140,1,150,0.899,150,7.074E-8,5.011,-16.464
150,1,160,1.132,160,5.828E-8,5.075,-16.658
160,1,170,1.301,170,4.859E-8,5.136,-16.840
170,1,180,1.377,180,4.093E-8,5.193,-17.011
180,1,190,1.351,190,3.481E-8,5.247,-17.173
190,1,200,1.236,200,2.984E-8,5.298,-17.327
200,1,210,1.062,210,2.578E-8,5.347,-17.474
210,1,220,0.873,220,2.242E-8,5.394,-17.613
220,1,230,0.716,230,1.962E-8,5.438,-17.747
230,1,240,0.639,240,1.727E-8,5.481,-17.874
240,1,250,0.676,250,1.528E-8,5.521,-17.997
250,1,260,0.847,260,1.358E-8,5.561,-18.114
260,1,270,1.149,270,1.213E-8,5.598,-18.228
270,1,280,1.550,280,1.088E-8,5.635,-18.337
280,1,290,1.996,290,1.958E-8,5.670,-17.749
290,2,300,2.409,300,1.768E-8,5.704,-17.851
300,2,310,2.704,310,2.404E-8,5.737,-17.544
310,3,320,2.806,320,2.186E-8,5.768,-17.639
320,3,330,2.676,330,1.993E-8,5.799,-17.731
330,3,340,2.351,340,1.215E-8,5.829,-18.226
340,2,350,1.997,350,1.114E-8,5.858,-18.313
350,2,360,1.970,360,1.023E-8,5.886,-18.398
360,2,NaN,NaN,NaN,NaN,NaN,NaN
