Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,1.101,10,2.387E-4,2.303,-8.340
10,1,20,0.770,20,2.984E-5,2.996,-10.420
20,1,30,0.968,30,8.842E-6,3.401,-11.636
30,1,40,1.370,40,3.730E-6,3.689,-12.499
40,1,50,1.758,50,3.820E-6,3.912,-12.475
50,2,60,2.014,60,2.210E-6,4.094,-13.022
60,2,70,2.105,70,1.392E-6,4.248,-13.485
70,2,80,2.058,80,9.325E-7,4.382,-13.885
80,2,90,1.935,90,6.550E-7,4.500,-14.239
90,2,100,1.812,100,4.775E-7,4.605,-14.555
100,2,110,1.753,110,3.587E-7,4.700,-14.841
110,2,120,1.801,120,2.763E-7,4.787,-15.102
120,2,130,1.964,130,1.087E-7,4.868,-16.035
130,1,140,2.218,140,1.740E-7,4.942,-15.564
140,2,150,2.511,150,2.122E-7,5.011,-15.366
150,3,160,2.774,160,1.749E-7,5.075,-15.559
160,3,170,2.938,170,1.458E-7,5.136,-15.741
170,3,180,2.953,180,1.228E-7,5.193,-15.913
180,3,190,2.803,190,1.044E-7,5.247,-16.075
190,3,200,2.518,200,5.968E-8,5.298,-16.634
200,2,210,2.174,210,5.156E-8,5.347,-16.781
210,2,220,1.887,220,4.484E-8,5.394,-16.920
220,2,230,1.770,230,3.924E-8,5.438,-17.054
230,2,240,1.882,240,3.454E-8,5.481,-17.181
240,2,250,2.123,250,3.056E-8,5.521,-17.304
250,2,260,2.101,260,2.717E-8,5.561,-17.421
260,2,270,0.940,270,1.213E-8,5.598,-18.228
270,1,NaN,NaN,NaN,NaN,NaN,NaN
