Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,5,10,3.040,10,7.162E-4,2.303,-7.242
10,3,20,3.069,20,8.952E-5,2.996,-9.321
20,3,30,2.396,30,2.653E-5,3.401,-10.537
30,3,40,1.662,40,3.730E-6,3.689,-12.499
40,1,50,1.135,50,1.910E-6,3.912,-13.168
50,1,60,0.867,60,1.105E-6,4.094,-13.715
60,1,70,0.804,70,6.960E-7,4.248,-14.178
70,1,80,0.860,80,4.663E-7,4.382,-14.578
80,1,90,0.955,90,3.275E-7,4.500,-14.932
90,1,100,1.041,100,2.387E-7,4.605,-15.248
100,1,110,1.101,110,1.794E-7,4.700,-15.534
110,1,120,1.145,120,1.382E-7,4.787,-15.795
120,1,130,1.199,130,1.087E-7,4.868,-16.035
130,1,140,1.291,140,8.700E-8,4.942,-16.257
140,1,150,1.441,150,1.415E-7,5.011,-15.771
150,2,160,1.651,160,1.166E-7,5.075,-15.965
160,2,170,1.903,170,9.718E-8,5.136,-16.147
170,2,180,2.162,180,8.187E-8,5.193,-16.318
180,2,190,2.382,190,6.961E-8,5.247,-16.480
190,2,200,2.520,200,5.968E-8,5.298,-16.634
200,2,210,2.547,210,7.733E-8,5.347,-16.375
210,3,220,2.462,220,6.726E-8,5.394,-16.515
220,3,230,2.296,230,3.924E-8,5.438,-17.054
230,2,240,2.113,240,3.454E-8,5.481,-17.181
240,2,250,1.989,250,3.056E-8,5.521,-17.304
250,2,260,1.971,260,2.717E-8,5.561,-17.421
260,2,NaN,NaN,NaN,NaN,NaN,NaN
