Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,5.283,10,0.001,2.303,-6.731
10,5,20,5.272,20,1.790E-4,2.996,-8.628
20,6,30,4.740,30,4.421E-5,3.401,-10.027
30,5,40,4.593,40,1.119E-5,3.689,-11.400
40,3,50,4.766,50,9.549E-6,3.912,-11.559
50,5,60,4.889,60,5.526E-6,4.094,-12.106
60,5,70,4.658,70,4.176E-6,4.248,-12.386
70,6,80,3.974,80,2.331E-6,4.382,-12.969
80,5,90,2.955,90,3.275E-7,4.500,-14.932
90,1,100,1.851,100,2.387E-7,4.605,-15.248
100,1,110,0.940,110,1.794E-7,4.700,-15.534
110,1,120,0.423,120,1.382E-7,4.787,-15.795
120,1,130,0.362,130,1.087E-7,4.868,-16.035
130,1,140,0.660,140,8.700E-8,4.942,-16.257
140,1,150,1.098,150,7.074E-8,5.011,-16.464
150,1,160,1.422,160,5.828E-8,5.075,-16.658
160,1,170,1.444,170,4.859E-8,5.136,-16.840
170,1,180,1.145,180,4.093E-8,5.193,-17.011
180,1,190,0.727,190,3.481E-8,5.247,-17.173
190,1,200,0.551,200,2.984E-8,5.298,-17.327
200,1,210,0.908,210,2.578E-8,5.347,-17.474
210,1,220,1.538,220,2.242E-8,5.394,-17.613
220,1,230,0.802,230,1.962E-8,5.438,-17.747
230,1,NaN,NaN,NaN,NaN,NaN,NaN
