Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,3.060,10,7.162E-4,2.303,-7.242
10,3,20,2.703,20,8.952E-5,2.996,-9.321
20,3,30,3.480,30,2.653E-5,3.401,-10.537
30,3,40,3.846,40,1.492E-5,3.689,-11.113
40,4,50,3.825,50,7.639E-6,3.912,-11.782
50,4,60,3.731,60,4.421E-6,4.094,-12.329
60,4,70,3.683,70,2.088E-6,4.248,-13.079
70,3,80,3.582,80,1.865E-6,4.382,-13.192
80,4,90,3.273,90,9.824E-7,4.500,-13.833
90,3,100,2.728,100,7.162E-7,4.605,-14.149
100,3,110,2.105,110,3.587E-7,4.700,-14.841
110,2,120,1.670,120,2.763E-7,4.787,-15.102
120,2,130,1.602,130,1.087E-7,4.868,-16.035
130,1,140,1.783,140,1.740E-7,4.942,-15.564
140,2,150,1.771,150,1.415E-7,5.011,-15.771
150,2,160,1.203,160,5.828E-8,5.075,-16.658
160,1,170,0.955,170,4.859E-8,5.136,-16.840
170,1,NaN,NaN,NaN,NaN,NaN,NaN
