Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.943,10,2.387E-4,2.303,-8.340
10,1,20,1.301,20,2.984E-5,2.996,-10.420
20,1,30,1.632,30,1.768E-5,3.401,-10.943
30,2,40,1.697,40,7.460E-6,3.689,-11.806
40,2,50,1.520,50,1.910E-6,3.912,-13.168
50,1,60,1.228,60,1.105E-6,4.094,-13.715
60,1,70,0.955,70,6.960E-7,4.248,-14.178
70,1,80,0.792,80,4.663E-7,4.382,-14.578
80,1,90,0.770,90,3.275E-7,4.500,-14.932
90,1,100,0.866,100,2.387E-7,4.605,-15.248
100,1,110,1.019,110,1.794E-7,4.700,-15.534
110,1,120,1.158,120,1.382E-7,4.787,-15.795
120,1,130,1.224,130,1.087E-7,4.868,-16.035
130,1,140,1.187,140,8.700E-8,4.942,-16.257
140,1,150,1.056,150,7.074E-8,5.011,-16.464
150,1,160,0.881,160,5.828E-8,5.075,-16.658
160,1,170,0.735,170,4.859E-8,5.136,-16.840
170,1,180,0.702,180,4.093E-8,5.193,-17.011
180,1,190,0.845,190,3.481E-8,5.247,-17.173
190,1,200,1.184,200,2.984E-8,5.298,-17.327
200,1,210,1.672,210,2.578E-8,5.347,-17.474
210,1,220,2.187,220,4.484E-8,5.394,-16.920
220,2,230,2.550,230,5.886E-8,5.438,-16.648
230,3,240,2.567,240,5.181E-8,5.481,-16.776
240,3,250,2.128,250,3.056E-8,5.521,-17.304
250,2,260,1.357,260,1.358E-8,5.561,-18.114
260,1,270,0.844,270,1.213E-8,5.598,-18.228
270,1,NaN,NaN,NaN,NaN,NaN,NaN
