Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,3.047,10,7.162E-4,2.303,-7.242
10,3,20,3.839,20,1.194E-4,2.996,-9.033
20,4,30,4.117,30,3.537E-5,3.401,-10.250
30,4,40,4.117,40,1.492E-5,3.689,-11.113
40,4,50,3.955,50,7.639E-6,3.912,-11.782
50,4,60,3.689,60,4.421E-6,4.094,-12.329
60,4,70,3.356,70,2.088E-6,4.248,-13.079
70,3,80,2.992,80,1.399E-6,4.382,-13.480
80,3,90,2.631,90,9.824E-7,4.500,-13.833
90,3,100,2.312,100,4.775E-7,4.605,-14.555
100,2,110,2.069,110,3.587E-7,4.700,-14.841
110,2,120,1.929,120,2.763E-7,4.787,-15.102
120,2,130,1.899,130,2.173E-7,4.868,-15.342
130,2,140,1.964,140,1.740E-7,4.942,-15.564
140,2,150,2.070,150,1.415E-7,5.011,-15.771
150,2,160,2.107,160,1.166E-7,5.075,-15.965
160,2,170,1.874,170,9.718E-8,5.136,-16.147
170,2,180,1.034,180,4.093E-8,5.193,-17.011
180,1,NaN,NaN,NaN,NaN,NaN,NaN
