Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.947,10,2.387E-4,2.303,-8.340
10,1,20,1.207,20,2.984E-5,2.996,-10.420
20,1,30,0.834,30,8.842E-6,3.401,-11.636
30,1,40,0.787,40,3.730E-6,3.689,-12.499
40,1,50,1.099,50,1.910E-6,3.912,-13.168
50,1,60,1.505,60,1.105E-6,4.094,-13.715
60,1,70,1.765,70,1.392E-6,4.248,-13.485
70,2,80,1.789,80,9.325E-7,4.382,-13.885
80,2,90,1.628,90,6.550E-7,4.500,-14.239
90,2,100,1.408,100,2.387E-7,4.605,-15.248
100,1,110,1.248,110,1.794E-7,4.700,-15.534
110,1,120,1.198,120,1.382E-7,4.787,-15.795
120,1,130,1.228,130,2.173E-7,4.868,-15.342
130,2,140,1.247,140,8.700E-8,4.942,-16.257
140,1,150,1.174,150,7.074E-8,5.011,-16.464
150,1,160,1.011,160,5.828E-8,5.075,-16.658
160,1,170,0.890,170,4.859E-8,5.136,-16.840
170,1,180,1.035,180,4.093E-8,5.193,-17.011
180,1,NaN,NaN,NaN,NaN,NaN,NaN
