Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,1,10,0.958,10,2.387E-4,2.303,-8.340
10,1,20,2.172,20,5.968E-5,2.996,-9.726
20,2,30,1.785,30,1.768E-5,3.401,-10.943
30,2,40,1.885,40,7.460E-6,3.689,-11.806
40,2,50,2.636,50,3.820E-6,3.912,-12.475
50,2,60,3.258,60,4.421E-6,4.094,-12.329
60,4,70,3.320,70,2.088E-6,4.248,-13.079
70,3,80,3.092,80,1.399E-6,4.382,-13.480
80,3,90,2.835,90,9.824E-7,4.500,-13.833
90,3,100,2.070,100,4.775E-7,4.605,-14.555
100,2,110,0.989,110,1.794E-7,4.700,-15.534
110,1,NaN,NaN,NaN,NaN,NaN,NaN
