Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,6,10,2.028,10,4.775E-4,2.303,-7.647
10,2,20,1.908,20,5.968E-5,2.996,-9.726
20,2,30,2.042,30,1.768E-5,3.401,-10.943
30,2,40,1.911,40,7.460E-6,3.689,-11.806
40,2,50,1.806,50,1.910E-6,3.912,-13.168
50,1,60,1.974,60,3.316E-6,4.094,-12.617
60,3,70,2.417,70,2.088E-6,4.248,-13.079
70,3,80,3.017,80,9.325E-7,4.382,-13.885
80,2,90,3.724,90,6.550E-7,4.500,-14.239
90,2,100,4.660,100,1.910E-6,4.605,-13.168
100,8,110,6.050,110,7.175E-7,4.700,-14.148
110,4,120,7.990,120,1.243E-6,4.787,-13.598
120,9,130,10.148,130,1.087E-6,4.868,-13.732
130,10,140,11.572,140,8.700E-7,4.942,-13.955
140,10,150,10.866,150,9.196E-7,5.011,-13.899
150,13,160,7.088,160,3.497E-7,5.075,-14.866
160,6,170,1.799,170,9.718E-8,5.136,-16.147
170,2,NaN,NaN,NaN,NaN,NaN,NaN
