Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,3.002,10,7.162E-4,2.303,-7.242
10,3,20,1.878,20,5.968E-5,2.996,-9.726
20,2,30,1.272,30,8.842E-6,3.401,-11.636
30,1,40,0.970,40,3.730E-6,3.689,-12.499
40,1,50,0.862,50,1.910E-6,3.912,-13.168
50,1,60,0.881,60,1.105E-6,4.094,-13.715
60,1,70,0.970,70,6.960E-7,4.248,-14.178
70,1,80,1.072,80,4.663E-7,4.382,-14.578
80,1,90,1.139,90,3.275E-7,4.500,-14.932
90,1,100,1.136,100,2.387E-7,4.605,-15.248
100,1,110,1.059,110,1.794E-7,4.700,-15.534
110,1,120,0.930,120,1.382E-7,4.787,-15.795
120,1,130,0.802,130,1.087E-7,4.868,-16.035
130,1,140,0.749,140,8.700E-8,4.942,-16.257
140,1,150,0.842,150,7.074E-8,5.011,-16.464
150,1,160,1.132,160,5.828E-8,5.075,-16.658
160,1,170,1.623,170,4.859E-8,5.136,-16.840
170,1,180,2.251,180,8.187E-8,5.193,-16.318
180,2,190,2.882,190,1.044E-7,5.247,-16.075
190,3,200,3.318,200,1.194E-7,5.298,-15.941
200,4,210,3.346,210,1.031E-7,5.347,-16.087
210,4,220,2.829,220,4.484E-8,5.394,-16.920
220,2,230,1.845,230,1.962E-8,5.438,-17.747
230,1,240,0.912,240,3.454E-8,5.481,-17.181
240,2,250,1.299,250,1.528E-8,5.521,-17.997
250,1,NaN,NaN,NaN,NaN,NaN,NaN
