Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,1.896,10,4.775E-4,2.303,-7.647
10,2,20,2.345,20,5.968E-5,2.996,-9.726
20,2,30,1.759,30,1.768E-5,3.401,-10.943
30,2,40,1.933,40,7.460E-6,3.689,-11.806
40,2,50,2.688,50,5.730E-6,3.912,-12.070
50,3,60,3.336,60,3.316E-6,4.094,-12.617
60,3,70,3.406,70,2.088E-6,4.248,-13.079
70,3,80,2.871,80,1.399E-6,4.382,-13.480
80,3,90,2.070,90,6.550E-7,4.500,-14.239
90,2,100,1.482,100,4.775E-7,4.605,-14.555
100,2,110,1.481,110,3.587E-7,4.700,-14.841
110,2,120,2.160,120,2.763E-7,4.787,-15.102
120,2,130,3.275,130,2.173E-7,4.868,-15.342
130,2,140,4.330,140,3.480E-7,4.942,-14.871
140,4,150,4.775,150,4.244E-7,5.011,-14.673
150,6,160,4.271,160,2.914E-7,5.075,-15.048
160,5,170,2.930,170,9.718E-8,5.136,-16.147
170,2,180,1.389,180,4.093E-8,5.193,-17.011
180,1,190,0.580,190,3.481E-8,5.247,-17.173
190,1,200,0.970,200,2.984E-8,5.298,-17.327
200,1,210,1.052,210,2.578E-8,5.347,-17.474
210,1,NaN,NaN,NaN,NaN,NaN,NaN
