Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,4.727,10,0.001,2.303,-6.731
10,5,20,3.715,20,8.952E-5,2.996,-9.321
20,3,30,2.667,30,2.653E-5,3.401,-10.537
30,3,40,1.967,40,7.460E-6,3.689,-11.806
40,2,50,1.698,50,3.820E-6,3.912,-12.475
50,2,60,1.777,60,2.210E-6,4.094,-13.022
60,2,70,2.056,70,1.392E-6,4.248,-13.485
70,2,80,2.387,80,9.325E-7,4.382,-13.885
80,2,90,2.658,90,6.550E-7,4.500,-14.239
90,2,100,2.812,100,7.162E-7,4.605,-14.149
100,3,110,2.843,110,5.381E-7,4.700,-14.435
110,3,120,2.791,120,4.145E-7,4.787,-14.696
120,3,130,2.719,130,3.260E-7,4.868,-14.936
130,3,140,2.701,140,2.610E-7,4.942,-15.159
140,3,150,2.799,150,2.122E-7,5.011,-15.366
150,3,160,3.051,160,1.749E-7,5.075,-15.559
160,3,170,3.455,170,1.458E-7,5.136,-15.741
170,3,180,3.971,180,1.228E-7,5.193,-15.913
180,3,190,4.523,190,1.044E-7,5.247,-16.075
190,3,200,5.004,200,2.387E-7,5.298,-15.248
200,8,210,5.299,210,1.547E-7,5.347,-15.682
210,6,220,5.300,220,8.968E-8,5.394,-16.227
220,4,230,4.936,230,7.849E-8,5.438,-16.360
230,4,240,4.198,240,1.036E-7,5.481,-16.083
240,6,250,3.160,250,3.056E-8,5.521,-17.304
250,2,260,2.001,260,2.717E-8,5.561,-17.421
260,2,270,1.009,270,1.213E-8,5.598,-18.228
270,1,280,0.582,280,1.088E-8,5.635,-18.337
280,1,290,1.192,290,9.789E-9,5.670,-18.442
290,1,NaN,NaN,NaN,NaN,NaN,NaN
