Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,4.099,10,9.549E-4,2.303,-6.954
10,4,20,5.607,20,1.790E-4,2.996,-8.628
20,6,30,6.380,30,5.305E-5,3.401,-9.844
30,6,40,6.278,40,2.238E-5,3.689,-10.707
40,6,50,5.483,50,1.146E-5,3.912,-11.377
50,6,60,4.307,60,4.421E-6,4.094,-12.329
60,4,70,3.063,70,2.784E-6,4.248,-12.792
70,4,80,1.990,80,4.663E-7,4.382,-14.578
80,1,90,1.228,90,3.275E-7,4.500,-14.932
90,1,100,0.814,100,2.387E-7,4.605,-15.248
100,1,110,0.702,110,1.794E-7,4.700,-15.534
110,1,120,0.796,120,1.382E-7,4.787,-15.795
120,1,130,0.977,130,1.087E-7,4.868,-16.035
130,1,140,1.139,140,8.700E-8,4.942,-16.257
140,1,150,1.210,150,7.074E-8,5.011,-16.464
150,1,160,1.166,160,5.828E-8,5.075,-16.658
160,1,170,1.031,170,4.859E-8,5.136,-16.840
170,1,180,0.867,180,4.093E-8,5.193,-17.011
180,1,190,0.759,190,3.481E-8,5.247,-17.173
190,1,200,0.781,200,2.984E-8,5.298,-17.327
200,1,210,0.976,210,2.578E-8,5.347,-17.474
210,1,220,1.327,220,2.242E-8,5.394,-17.613
220,1,230,1.746,230,1.962E-8,5.438,-17.747
230,1,240,2.080,240,5.181E-8,5.481,-16.776
240,3,250,2.156,250,3.056E-8,5.521,-17.304
250,2,260,1.858,260,2.717E-8,5.561,-17.421
260,2,270,1.274,270,1.213E-8,5.598,-18.228
270,1,280,0.904,280,1.088E-8,5.635,-18.337
280,1,NaN,NaN,NaN,NaN,NaN,NaN
