Radius,Inters.,Radius (Polyn. fit),Inters. (Polyn. fit),Radius (norm)Volume,Inters./Volume,log(Radius),log(Inters./Volume)
0,2,10,2.926,10,7.162E-4,2.303,-7.242
10,3,20,2.240,20,5.968E-5,2.996,-9.726
20,2,30,1.875,30,1.768E-5,3.401,-10.943
30,2,40,1.824,40,7.460E-6,3.689,-11.806
40,2,50,1.961,50,3.820E-6,3.912,-12.475
50,2,60,2.129,60,2.210E-6,4.094,-13.022
60,2,70,2.204,70,1.392E-6,4.248,-13.485
70,2,80,2.117,80,9.325E-7,4.382,-13.885
80,2,90,1.873,90,6.550E-7,4.500,-14.239
90,2,100,1.535,100,4.775E-7,4.605,-14.555
100,2,110,1.206,110,1.794E-7,4.700,-15.534
110,1,120,1.000,120,1.382E-7,4.787,-15.795
120,1,130,1.014,130,1.087E-7,4.868,-16.035
130,1,140,1.293,140,8.700E-8,4.942,-16.257
140,1,150,1.816,150,1.415E-7,5.011,-15.771
150,2,160,2.480,160,1.166E-7,5.075,-15.965
160,2,170,3.111,170,1.944E-7,5.136,-15.454
170,4,180,3.494,180,1.228E-7,5.193,-15.913
180,3,190,3.426,190,1.392E-7,5.247,-15.787
190,4,200,2.808,200,5.968E-8,5.298,-16.634
200,2,210,1.766,210,5.156E-8,5.347,-16.781
210,2,220,0.817,220,2.242E-8,5.394,-17.613
220,1,230,1.085,230,1.962E-8,5.438,-17.747
230,1,NaN,NaN,NaN,NaN,NaN,NaN
